Misc/FinalStepNorm,Metrics/EpCost,Misc/xHx,Time/Epoch,_step,Train/PolicyStd,Train/PolicyRatio/Std,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Min,Value/Adv,Train/PolicyRatio,Time/Update,Misc/H_inv_g,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Max,Misc/Alpha,Time/Total,Loss/Loss_pi,Misc/gradient_norm,Metrics/EpRet,Safety/shield_violation,Train/Epoch,Train/Entropy,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,Value/cost,Loss/Loss_reward_critic,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Max,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier,Value/reward,Time/Rollout,_timestamp,Metrics/LagrangeMultiplier/Min,TotalEnvSteps,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpLen,Train/LR,Train/KL,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Train/StopIter,Safety/shield_adv_c,_runtime,Time/FPS
0.31235265731811523,121.3499984741211,0.0045311544090509415,135.90464782714844,1,0.985722541809082,8.131533104460686e-05,1,0.044999994337558746,-3.433227480087453e-09,1.0001150369644165,16.037031173706055,0.14867402613162994,67.00324249267578,0.035999998450279236,2.1009228229522705,135.90548706054688,0.08946197479963303,0.05394802242517471,-0.8597114682197571,0.06354907155036926,0,1.404492735862732,1.000115156173706,0.016454048454761505,0.044999994337558746,0.057568103075027466,0.016454048454761505,67.00324249267578,1.000115156173706,155.5749969482422,0.044999994337558746,-0.05086970701813698,119.86759948730469,1746571026.6765163,0.035999998450279236,20000.0,0.08946197479963303,0,500,0,0.0003027773927897215,0,0.035999998450279236,10,2.5504419803619385,262.875556149,147.16200256347656
0.3150305151939392,137.28750610351562,0.006962545681744814,126.06885528564453,2,0.9794899821281433,0.00019418458396103233,1,0.08004158735275269,6.103515470812226e-09,0.999725341796875,15.987140655517578,0.18587541580200195,47.207374572753906,0.07104595750570297,1.694847583770752,262.0337219238281,0.1806526631116867,0.06516555696725845,-0.2658805549144745,5.552879810333252,1,1.3982023000717163,0.999725341796875,-0.009312491863965988,0.08004158735275269,4.219255447387695,0.007141556590795517,-19.795867919921875,0.999725341796875,166.4250030517578,0.08004158735275269,-0.06245409697294235,110.08167266845703,1746571152.8033,0.07104595750570297,40000.0,0.09119068831205368,0,500,0,0.0002765293465927243,0,0.07104595750570297,10,6.450281143188477,383.885411051,158.6434783935547
0.29758432507514954,122.16999816894531,0.01125139370560646,120.95333862304688,3,0.9778109192848206,0.0003306279832031578,1,0.11384865641593933,5.817413217812373e-09,0.9995324015617371,16.328481674194336,0.2232021540403366,51.561954498291016,0.10599036514759064,1.3332501649856567,383.0454406738281,0.07500320672988892,0.09613564610481262,0.03266573324799538,7.164315700531006,2,1.3964943885803223,0.9995324015617371,0.0017196666449308395,0.11384865641593933,5.437240123748779,0.008861223235726357,4.354579925537109,0.9995324015617371,100.42500305175781,0.11384865641593933,-0.04020668938755989,104.62483978271484,1746571273.8132262,0.10599036514759064,60000.0,-0.10564945638179779,0,500,0,0.000364636565791443,0,0.10599036514759064,10,0.16535043716430664,507.578596224,165.35302734375
0.2975074350833893,116.81999969482422,0.013835790567100048,123.63314056396484,4,0.9665417671203613,0.00018940794689115137,1,0.14812475442886353,-9.155272984173735e-09,0.9997321963310242,15.989227294921875,0.2474486082792282,77.03636169433594,0.14081041514873505,1.202299952507019,506.73370361328125,0.1886664628982544,0.11066719889640808,0.8070204257965088,13.633177757263184,3,1.3848668336868286,0.9997321963310242,0.0056243762373924255,0.14812475442886353,11.132505416870117,0.014485599473118782,25.474407196044922,0.9997321963310242,157.22500610351562,0.14812475442886353,-0.023569326847791672,107.64387512207031,1746571397.506334,0.14081041514873505,80000.0,0.11366325616836548,0,500,0,0.000372057082131505,0,0.14081041514873505,10,1.8049633502960205,629.737382239,161.76893615722656
0.2995048761367798,99.97000122070312,0.010231835767626762,122.09892272949219,5,0.9589921832084656,0.0003100322210229933,1,0.18170265853405,-9.918212917625624e-09,1.0004383325576782,16.035266876220703,0.21422289311885834,58.55308532714844,0.17523586750030518,1.3980993032455444,628.8939819335938,0.07575728744268417,0.07291055470705032,1.4361660480499268,10.61573314666748,4,1.3770326375961304,1.0004384517669678,0.0030106082558631897,0.18170265853405,7.700512409210205,0.017496207728981972,-18.4832763671875,1.0004384517669678,100.0999984741211,0.18170265853405,0.037993501871824265,106.06363677978516,1746571519.6652484,0.17523586750030518,100000.0,-0.11290917545557022,0,500,0,0.00036908977199345827,0,0.17523586750030518,10,1.4459829330444336,753.681037196,163.80162048339844
0.30099931359291077,106.0999984741211,0.010699078440666199,123.88577270507812,6,0.950421154499054,0.0002230973041150719,1,0.21531854569911957,-1.3732909920349812e-08,0.9996845126152039,16.363428115844727,0.22015264630317688,73.34565734863281,0.20954835414886475,1.3672300577163696,752.83837890625,0.14679282903671265,0.12553374469280243,2.281440258026123,13.03297233581543,5,1.3680416345596313,0.9996845126152039,0.010539349168539047,0.21531854569911957,9.650280952453613,0.02803555689752102,14.792572021484375,0.9996845126152039,121.875,0.21531854569911957,0.16270512342453003,107.52233123779297,1746571643.608853,0.20954835414886475,120000.0,0.07103554159402847,0,500,0,0.0003527869994286448,0,0.20954835414886475,10,-0.8815200328826904,877.469748948,161.4390411376953
0.2977884113788605,87.33000183105469,0.021584071218967438,123.7253646850586,7,0.9540508389472961,0.0003621819196268916,1,0.24888290464878082,2.2888182460434336e-09,1.0005121231079102,16.009475708007812,0.3093567490577698,91.5983657836914,0.24336525797843933,0.9626052379608154,876.6213989257812,0.12252118438482285,0.14462772011756897,3.0552403926849365,13.739632606506348,6,1.3718093633651733,1.0005121231079102,0.010422294959425926,0.24888290464878082,9.887380599975586,0.038457851856946945,18.252708435058594,1.0005121231079102,116.7249984741211,0.24888290464878082,0.21491003036499023,107.71585845947266,1746571767.397234,0.24336525797843933,140000.0,-0.0242716446518898,0,500,0,0.00032115759677253664,0,0.24336525797843933,10,2.9076879024505615,997.735867987,161.64834594726562
0.29380857944488525,82.5999984741211,0.016946114599704742,120.19434356689453,8,0.9508218765258789,0.0008402957464568317,1,0.2812398076057434,1.2588500908350397e-08,1.0011882781982422,16.361845016479492,0.27044856548309326,56.226802825927734,0.27670562267303467,1.086375117301941,996.8841552734375,0.022111469879746437,0.15674233436584473,3.9767351150512695,8.960369110107422,7,1.3684611320495605,1.0011882781982422,0.014846935868263245,0.2812398076057434,5.789024353027344,0.05330478772521019,-35.37156295776367,1.0011882781982422,68.6500015258789,0.2812398076057434,0.3733865022659302,103.83248901367188,1746571887.6634939,0.27670562267303467,160000.0,-0.10040971450507641,0,500,0,0.0003700520028360188,0,0.27670562267303467,10,1.705811858177185,1113.374241419,166.3971710205078
0.29208430647850037,48.56999969482422,0.01140578556805849,115.57315063476562,9,0.9507020115852356,0.00021393739734776318,1,0.3115033209323883,2.403259280470138e-08,0.9996974468231201,16.26721954345703,0.22057487070560455,34.831390380859375,0.3085821270942688,1.3241957426071167,1112.5281982421875,-0.08348595350980759,0.11373644322156906,4.484814643859863,6.340790748596191,8,1.368356704711914,0.9996974468231201,0.01502358540892601,0.3115033209323883,2.8236172199249268,0.0683283731341362,-21.39541244506836,0.9996974468231201,35.42499923706055,0.3115033209323883,0.5062063336372375,99.30590057373047,1746572003.3020732,0.3085821270942688,180000.0,-0.10559742338955402,0,500,0,0.0003509573871269822,0,0.3085821270942688,10,-0.2602308690547943,1227.354562581,173.0505828857422
0.2830836772918701,25.15999984741211,0.017912205308675766,113.90525817871094,10,0.9493663907051086,0.0005512245697900653,1,0.3397592008113861,-4.577636492086867e-09,1.0007795095443726,16.04568862915039,0.26790109276771545,24.212663650512695,0.3382886052131653,1.0566723346710205,1226.49560546875,-0.09344836324453354,0.1573711484670639,5.118048191070557,5.5094122886657715,9,1.366958498954773,1.0007795095443726,-0.00023052841424942017,0.3397592008113861,2.1280930042266846,0.06809784471988678,-10.61872673034668,1.0007795095443726,28.399999618530273,0.3397592008113861,0.5597369074821472,97.85954284667969,1746572117.2821095,0.3382886052131653,200000.0,-0.009962409734725952,0,500,0,0.0003710209275595844,0,0.3382886052131653,10,0.03586471080780029,1340.680789721,175.5845184326172
0.2868167459964752,15.949999809265137,0.009735140949487686,113.23861694335938,11,0.9466807246208191,5.186878115637228e-05,1,0.36619359254837036,0.0,1.0000734329223633,16.2927188873291,0.20010635256767273,15.255874633789062,0.36572688817977905,1.4333215951919556,1339.8123779296875,-0.08510502427816391,0.11710093915462494,4.82990837097168,5.18149471282959,10,1.364140510559082,1.0000734329223633,-0.035783443599939346,0.36619359254837036,1.866760492324829,0.032314401119947433,-8.956789016723633,1.0000734329223633,25.225000381469727,0.36619359254837036,0.4784187376499176,96.94587707519531,1746572230.6080115,0.36572688817977905,220000.0,0.008343338966369629,0,500,0,0.0003420525463297963,0,0.36572688817977905,10,-0.30910390615463257,1452.756312041,176.61819458007812
0.2890932261943817,10.59000015258789,0.007752595469355583,111.9928207397461,12,0.932147204875946,0.0014002867974340916,1,0.3906049132347107,-1.831054596834747e-08,1.0019803047180176,15.996421813964844,0.17998933792114258,7.5508036613464355,0.39094698429107666,1.6061686277389526,1451.901123046875,-0.10945311933755875,0.13172286748886108,4.314574718475342,3.3617820739746094,11,1.3486005067825317,1.0019803047180176,0.005461420863866806,0.3906049132347107,0.9421432614326477,0.03777582198381424,-7.705070972442627,1.0019803047180176,14.25,0.3906049132347107,0.648924708366394,95.99636840820312,1746572342.6838744,0.39094698429107666,240000.0,-0.024348095059394836,0,500,0,0.0003625772369559854,0,0.39094698429107666,10,-0.24474821984767914,1565.139298308,178.5828857421875
0.29376447200775146,8.229999542236328,0.006660954561084509,112.32249450683594,13,0.9157276153564453,0.0012571561383083463,1,0.4131196439266205,1.5258788677030566e-09,1.00177800655365,16.073619842529297,0.16953244805335999,6.363330364227295,0.41411352157592773,1.7327920198440552,1564.29736328125,-0.10655418038368225,0.12211943417787552,5.126914024353027,2.7449328899383545,12,1.3307973146438599,1.00177800655365,0.0020379796624183655,0.4131196439266205,0.9706791043281555,0.039813801646232605,-1.1874732971191406,1.00177800655365,11.149999618530273,0.4131196439266205,0.7383195161819458,96.24885559082031,1746572455.0671585,0.41411352157592773,260000.0,0.0028989389538764954,0,500,0,0.00032075116178020835,0,0.41411352157592773,10,-0.48918578028678894,1680.028693042,178.05873107910156
0.23392635583877563,3.740000009536743,0.013146959245204926,114.81912231445312,14,0.89691162109375,0.0008428807486779988,1,0.4344932734966278,2.9754637864698452e-08,1.0011920928955078,16.291873931884766,0.18966053426265717,11.588438987731934,0.4352410137653351,1.233394980430603,1679.1737060546875,-0.04634904861450195,0.18820321559906006,6.221766471862793,3.5542523860931396,13,1.30996835231781,1.0011920928955078,0.018916644155979156,0.4344932734966278,1.1883494853973389,0.05873044580221176,5.225108623504639,1.0011920928955078,23.075000762939453,0.4344932734966278,0.8807653188705444,98.52723693847656,1746572569.9564695,0.4352410137653351,280000.0,0.0602051317691803,0,500,0,0.000410106178605929,0,0.4352410137653351,10,-0.49170416593551636,1793.437930224,174.18701171875
0.26985931396484375,8.1899995803833,0.008233343251049519,113.34883117675781,15,0.8723377585411072,0.0012487830827012658,1,0.4544093906879425,6.866454960174906e-09,1.0017660856246948,16.325408935546875,0.1731453388929367,3.555384874343872,0.4547945559024811,1.5585709810256958,1792.5927734375,-0.08627519756555557,0.160207137465477,6.59138298034668,2.8110640048980713,14,1.2821632623672485,1.0017660856246948,-0.011279888451099396,0.4544093906879425,0.5301061868667603,0.047450557351112366,-8.033054113388062,1.0017660856246948,12.5,0.4544093906879425,0.9221175909042358,97.02340698242188,1746572683.3657691,0.4547945559024811,300000.0,-0.03992614895105362,0,500,0,0.0003763265849556774,0,0.4547945559024811,10,-0.4041815400123596,1909.682622857,176.4464569091797
0.240820974111557,12.979999542236328,0.023177819326519966,116.1802978515625,16,0.855587899684906,0.0014644062612205744,1,0.4737696945667267,2.4414061883248905e-08,0.997929036617279,16.393333435058594,0.25924816727638245,9.009001731872559,0.4732016921043396,0.9289206266403198,1908.833740234375,0.02616284228861332,0.2584207355976105,7.53999137878418,3.266162395477295,15,1.2629162073135376,0.997929036617279,0.027120210230350494,0.4737696945667267,1.0645544528961182,0.07457076758146286,5.4536168575286865,0.997929036617279,29.149999618530273,0.4737696945667267,1.0368372201919556,99.78694152832031,1746572799.610395,0.4732016921043396,320000.0,0.11243803985416889,0,500,0,0.00040711197652854025,0,0.4732016921043396,10,0.7197915315628052,2021.509680859,172.14622497558594
0.27276793122291565,8.989999771118164,0.007639565505087376,111.7257308959961,17,0.831104576587677,0.000840576714836061,1,0.49162614345550537,4.577636492086867e-09,1.0011887550354004,16.328947067260742,0.16858266294002533,4.3840203285217285,0.49038535356521606,1.618006944656372,2020.62353515625,-0.10626530647277832,0.13955479860305786,7.579571723937988,1.912858009338379,16,1.2337123155593872,1.0011887550354004,-0.00539465993642807,0.49162614345550537,0.7309082746505737,0.06917610764503479,-4.62498140335083,1.0011887550354004,6.199999809265137,0.49162614345550537,1.023845911026001,95.39676666259766,1746572911.436782,0.49038535356521606,340000.0,-0.13242814876139164,0,500,0,0.0003733248158823699,0,0.49038535356521606,10,-0.21919797360897064,2133.057759652,179.00979614257812
0.2759851813316345,6.239999771118164,0.007602374535053968,111.48082733154297,18,0.816641628742218,0.0014305764343589544,1,0.5080868005752563,2.1743773004345712e-08,1.0020231008529663,15.941912651062012,0.1701553761959076,3.7779300212860107,0.5063304901123047,1.6219598054885864,2132.215087890625,-0.10787022113800049,0.17996430397033691,8.017233848571777,1.7768774032592773,17,1.2160242795944214,1.0020231008529663,-0.00023549795150756836,0.5080868005752563,0.7896862030029297,0.06894060969352722,-0.6060903072357178,1.0020231008529663,5.150000095367432,0.5080868005752563,1.2569669485092163,95.53887939453125,1746573022.9855216,0.5063304901123047,360000.0,-0.001604914665222168,0,500,0,0.00035523937549442053,0,0.5063304901123047,10,-0.1518753468990326,2245.361685504,179.40304565429688
0.28424322605133057,1.940000057220459,0.005393156781792641,112.15495300292969,19,0.8083212375640869,0.000263277324847877,1,0.5233176946640015,-7.247924482811641e-09,0.9996276497840881,15.996200561523438,0.14760363101959229,3.2805325984954834,0.5209295153617859,1.9257197380065918,2244.4287109375,-0.05845125392079353,0.10693610459566116,7.916560173034668,1.107358455657959,18,1.2057076692581177,0.9996277093887329,0.0007242709398269653,0.5233176946640015,0.4327622950077057,0.06966488063335419,-0.49739742279052734,0.9996277093887329,5.650000095367432,0.5233176946640015,1.2301828861236572,96.15872955322266,1746573135.2887366,0.5209295153617859,380000.0,0.049418967217206955,0,500,0,0.00033072775113396347,0,0.5209295153617859,10,0.05999942123889923,2356.375661907,178.32472229003906
0.27538755536079407,1.9900000095367432,0.0052650743164122105,110.94244384765625,20,0.8057765960693359,0.001467440859414637,1,0.5372878313064575,0.0,1.0020751953125,16.264352798461914,0.14129666984081268,2.1643519401550293,0.5343173146247864,1.9490022659301758,2355.53076171875,-0.08074165135622025,0.16361114382743835,8.668296813964844,0.8671504855155945,19,1.202303409576416,1.0020751953125,0.010835155844688416,0.5372878313064575,0.4348464012145996,0.0805000364780426,-1.116180658340454,1.0020751953125,2.450000047683716,0.5372878313064575,1.3851470947265625,94.6780776977539,1746573246.3035786,0.5343173146247864,400000.0,-0.022290397435426712,0,500,0,0.0002958538243547082,0,0.5343173146247864,10,-0.21719485521316528,2467.563772796,180.27365112304688
0.27132681012153625,2.359999895095825,0.005998497828841209,111.1277847290039,21,0.8060864806175232,0.0014372075675055385,1,0.550237774848938,-1.5258788677030566e-09,1.0020326375961304,16.00995635986328,0.14859333634376526,2.1723530292510986,0.5466318130493164,1.825968861579895,2466.718505859375,-0.053320784121751785,0.12921708822250366,8.164114952087402,0.7950118184089661,20,1.2022291421890259,1.0020326375961304,-0.02038159966468811,0.550237774848938,0.4044913649559021,0.06011843681335449,0.008001089096069336,1.0020326375961304,4.875,0.550237774848938,1.3135837316513062,95.11780548095703,1746573357.4915118,0.5466318130493164,420000.0,0.02742086723446846,0,500,0,0.0003298068477306515,0,0.5466318130493164,10,-0.1345960646867752,2579.915475204,179.97299194335938
0.28413113951683044,2.380000114440918,0.005415689665824175,112.2918930053711,22,0.8071569800376892,0.0001981463865377009,1,0.5625467896461487,-4.577636492086867e-09,1.0002802610397339,16.175369262695312,0.1478533297777176,3.7021851539611816,0.5579769611358643,1.921709418296814,2579.07080078125,-0.01986764557659626,0.16199982166290283,7.681096076965332,1.1188154220581055,21,1.2035577297210693,1.0002802610397339,0.011203058063983917,0.5625467896461487,0.5836204886436462,0.07132149487733841,1.529832124710083,1.0002802610397339,10.574999809265137,0.5625467896461487,1.4303029775619507,96.11650848388672,1746573469.8433118,0.5579769611358643,440000.0,0.033453138545155525,0,500,0,0.0003051401872653514,0,0.5579769611358643,10,0.5469292998313904,2692.007548019,178.1072540283203
0.2978021502494812,3.5399999618530273,0.005484255030751228,112.02971649169922,23,0.8004867434501648,0.0009594870498403907,1,0.5742462873458862,-2.6702879907247734e-09,1.0013569593429565,16.009319305419922,0.15594521164894104,4.29709529876709,0.5685114860534668,1.9096587896347046,2691.16015625,-0.055410075932741165,0.0900898426771164,8.965603828430176,1.6639175415039062,22,1.1952458620071411,1.0013569593429565,0.033557623624801636,0.5742462873458862,0.6111084818840027,0.10487911850214005,0.5949101448059082,1.0013569593429565,9.850000381469727,0.5742462873458862,1.5756410360336304,96.02037048339844,1746573581.935333,0.5685114860534668,460000.0,-0.035542430356144905,0,500,0,0.0003310403844807297,0,0.5685114860534668,10,0.42204174399375916,2803.13989758,178.52406311035156
0.25729307532310486,1.899999976158142,0.004832166712731123,111.0748519897461,24,0.7896726727485657,0.0006949734524823725,1,0.5849777460098267,7.629394338515283e-10,1.0009828805923462,16.266033172607422,0.12646912038326263,1.4559084177017212,0.5782169103622437,2.0344340801239014,2802.298095703125,-0.11147003620862961,0.13316696882247925,9.455732345581055,1.1048520803451538,23,1.1806081533432007,1.0009829998016357,-0.01881042867898941,0.5849777460098267,0.5148475766181946,0.08606868982315063,-2.8411868810653687,1.0009829998016357,1.5,0.5849777460098267,1.5971888303756714,94.80880737304688,1746573693.06778,0.5782169103622437,480000.0,-0.05605996027588844,0,500,0,0.00035887505509890616,0,0.5782169103622437,10,-0.128357395529747,2915.142986721,180.0587615966797
0.266849547624588,0.5600000023841858,0.0065660253167152405,111.93124389648438,25,0.7827418446540833,0.0010455227456986904,1,0.5952140092849731,-1.3732909920349812e-08,1.0014785528182983,15.992868423461914,0.15289844572544098,2.2972517013549805,0.587090790271759,1.7452731132507324,2914.286376953125,-0.02914411760866642,0.09340203553438187,9.473211288452148,1.0959950685501099,24,1.1707031726837158,1.0014785528182983,0.0027812570333480835,0.5952140092849731,0.4847133159637451,0.08884994685649872,0.8413432836532593,1.0014785528182983,9.0,0.5952140092849731,1.6779776811599731,95.93834686279297,1746573805.070748,0.587090790271759,500000.0,0.08232591859996319,0,500,0,0.00035819123149849474,0,0.587090790271759,10,0.43163228034973145,3027.096559636,178.68112182617188
0.28015995025634766,1.0399999618530273,0.005524736363440752,111.8740234375,26,0.776233971118927,0.0005801092484034598,1,0.6048886775970459,-1.5258788677030566e-09,1.000820517539978,16.015724182128906,0.14724726974964142,2.7431366443634033,0.5952374339103699,1.9026496410369873,3026.23291015625,-0.035046905279159546,0.09411244094371796,9.608681678771973,0.8987060785293579,25,1.1622556447982788,1.000820517539978,-0.011990495026111603,0.6048886775970459,0.2934170067310333,0.07685945183038712,0.44588494300842285,1.000820517539978,6.724999904632568,0.6048886775970459,1.7343027591705322,95.85828399658203,1746573917.0237913,0.5952374339103699,520000.0,-0.005902787670493126,0,500,0,0.00032203111913986504,0,0.5952374339103699,10,-0.16841569542884827,3140.261460238,178.77252197265625
0.30326753854751587,3.869999885559082,0.011259700171649456,113.10311889648438,27,0.7712398171424866,0.00015493185492232442,1,0.6146818399429321,-4.577636492086867e-09,1.0002189874649048,16.32701301574707,0.22754880785942078,7.120152473449707,0.6028946042060852,1.3327583074569702,3139.421630859375,0.05943876504898071,0.13784611225128174,10.227316856384277,1.3091456890106201,26,1.1559134721755981,1.0002191066741943,0.04057756066322327,0.6146818399429321,0.3365289270877838,0.11743701249361038,4.377015829086304,1.0002191066741943,18.774999618530273,0.6146818399429321,1.8218532800674438,96.77609252929688,1746574030.1893184,0.6028946042060852,540000.0,0.09448567032814026,0,500,0,0.00029042898677289486,0,0.6028946042060852,10,-0.1485425978899002,3252.060789328,176.8297882080078
0.25556647777557373,4.090000152587891,0.006209815852344036,111.73246765136719,28,0.7596080899238586,0.0011372343869879842,1,0.6241114139556885,5.7220459481754915e-09,1.0016082525253296,15.979437828063965,0.14240610599517822,3.9226627349853516,0.610122561454773,1.7946314811706543,3251.21240234375,-0.02613816410303116,0.19293932616710663,10.356158256530762,1.08536696434021,27,1.1407965421676636,1.0016082525253296,-0.025841906666755676,0.6241114139556885,0.4202411472797394,0.0915951058268547,-3.1974897384643555,1.0016082525253296,9.550000190734863,0.6241114139556885,1.771109938621521,95.75301361083984,1746574141.9886246,0.610122561454773,560000.0,-0.08557692915201187,0,500,0,0.00040701081161387265,0,0.610122561454773,10,0.068316251039505,3363.936530499,178.99900817871094
0.2509232461452484,3.190000057220459,0.004581973887979984,111.79826354980469,29,0.7461447715759277,0.00035723671317100525,1,0.6329575777053833,-3.051757735406113e-09,1.0005050897598267,16.308292388916016,0.12010268121957779,2.5400071144104004,0.6169067621231079,2.0892393589019775,3363.073974609375,-0.053402721881866455,0.10778525471687317,9.383634567260742,0.7256717681884766,28,1.1229945421218872,1.0005052089691162,-0.017703846096992493,0.6329575777053833,0.27868759632110596,0.07389125972986221,-1.3826556205749512,1.0005052089691162,4.724999904632568,0.6329575777053833,1.6796875,95.48995971679688,1746574253.864207,0.6169067621231079,580000.0,-0.027264557778835297,0,500,0,0.00039705412928014994,0,0.6169067621231079,10,0.11036308109760284,3475.394278104,178.89364624023438
0.26595085859298706,0.8899999856948853,0.00461956299841404,111.38587188720703,30,0.7381699085235596,0.0006186033133417368,1,0.6412453055381775,3.051757735406113e-09,1.0008748769760132,15.969592094421387,0.12781661748886108,1.5432426929473877,0.6231440901756287,2.0807220935821533,3474.54150390625,-0.03691881150007248,0.17048253118991852,8.576913833618164,0.45130062103271484,29,1.1115678548812866,1.0008748769760132,-0.020861301571130753,0.6412453055381775,0.16355068981647491,0.05302995815873146,-0.9967644214630127,1.0008748769760132,4.175000190734863,0.6412453055381775,1.6717230081558228,95.41624450683594,1746574365.3220303,0.6231440901756287,600000.0,0.016483910381793976,0,500,0,0.0003742414410226047,0,0.6231440901756287,10,-0.08920358121395111,3589.02369309,179.5559844970703
0.2822152376174927,1.690000057220459,0.00821609329432249,113.56818389892578,31,0.7380428314208984,5.678585876012221e-05,1,0.6495434641838074,-8.01086397217432e-09,0.9999197125434875,16.179893493652344,0.1808832734823227,4.28692102432251,0.6289346814155579,1.560206413269043,3588.177978515625,0.03568701446056366,0.15017303824424744,8.556992530822754,1.1416749954223633,30,1.1105051040649414,0.9999197721481323,0.02371552214026451,0.6495434641838074,0.10345342010259628,0.07674548029899597,2.743678331375122,0.9999197721481323,13.600000381469727,0.6495434641838074,1.6733503341674805,97.38827514648438,1746574478.9515822,0.6289346814155579,620000.0,0.07260582596063614,0,500,0,0.0003287701983936131,0,0.6289346814155579,10,0.24363119900226593,3701.720382301,176.1056671142578
0.26771411299705505,2.069999933242798,0.006870434153825045,112.6182632446289,32,0.7371332049369812,0.0014178199926391244,1,0.6574410796165466,7.629394005448376e-09,1.0020051002502441,16.238996505737305,0.15690931677818298,3.3441269397735596,0.6343438029289246,1.7061710357666016,3700.859619140625,-0.06147914007306099,0.14532384276390076,9.551718711853027,1.1174427270889282,31,1.108471393585205,1.0020051002502441,0.015608653426170349,0.6574410796165466,0.23740734159946442,0.09235413372516632,-0.9427940845489502,1.0020051002502441,6.050000190734863,0.6574410796165466,1.8330949544906616,96.3792495727539,1746574591.6481698,0.6343438029289246,640000.0,-0.09716615453362465,0,500,0,0.00035730667877942324,0,0.6343438029289246,10,-0.3823642134666443,3815.520301857,177.59109497070312
