TotalEnvSteps,Train/LR,Metrics/EpCost,Loss/Loss_reward_critic,Time/FPS,Loss/Loss_pi/Delta,Value/reward,Train/KL,Time/Total,Metrics/LagrangeMultiplier,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Time/Update,Metrics/EpRet,Train/StopIter,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_cost_critic,_step,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,_timestamp,Value/Adv,Metrics/EpLen,Safety/shield_violation,_runtime,Train/PolicyRatio/Max,Time/Rollout,Train/Entropy,Safety/EpCostShield,Safety/shield_adv_c,Train/PolicyRatio/Std,Time/Epoch,Train/PolicyRatio,Train/Epoch,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Min,Value/cost
20000.0,0.0002969999914057553,36.349998474121094,0.00482124974951148,81.24195098876953,-0.06902558356523514,0.13069696724414825,0.007076266221702099,246.1793670654297,0.035999998450279236,0.9992756247520447,0.035999998450279236,-0.06902558356523514,0.04500000178813934,0.9910934567451477,114.80561828613281,-0.6064304113388062,40,0.00482124974951148,0.04500000178813934,5.413471698760986,1,0.04500000178813934,5.413471698760986,1746549862.5336769,0.10539420694112778,1000,-0.09486289322376251,456.743364295,0.9992756247520447,131.37254333496094,1.4099764823913574,39.599998474121094,NaN,0.010604645125567913,246.17822265625,0.9992755651473999,0,0,0,0.035999998450279236,0.2217438966035843
40000.0,0.00029399999766610563,33.70000076293945,0.005450630094856024,95.55549621582031,0.06063849292695522,0.09293080866336823,0.011621509678661823,455.5650939941406,0.07090599834918976,0.999769926071167,0.07090599834918976,-0.008387090638279915,0.0784527063369751,0.9671719670295715,113.48429870605469,-0.29647284746170044,40,0.0006293803453445435,0.0784527063369751,12.102956771850586,2,0.0784527063369751,6.6894850730896,1746550071.9061728,0.11531639844179153,1000,0.2637270987033844,670.691724931,0.999769926071167,95.8180923461914,1.3855435848236084,86.25,NaN,0.013237198814749718,209.3024444580078,0.999769926071167,1,0,0,0.07090599834918976,0.5312198996543884
60000.0,0.000291000003926456,60.03333282470703,0.010983833111822605,93.50650024414062,0.19954543001949787,0.08877444267272949,0.009046819992363453,669.5245971679688,0.10532406717538834,0.9969353675842285,0.10532406717538834,0.19115833938121796,0.10881073772907257,0.9655525088310242,113.14326477050781,0.5460888147354126,40,0.005533203016966581,0.10881073772907257,34.262638092041016,3,0.10881073772907257,22.15968132019043,1746550285.8545678,-0.1283513307571411,1000,2.7340548038482666,884.666354475,0.9969353675842285,100.74554443359375,1.3838038444519043,237.35000610351562,NaN,0.011493079364299774,213.8888702392578,0.9969353079795837,2,0,0,0.10532406717538834,1.4989104270935059
80000.0,0.0002880000101868063,64.7874984741211,0.014867407269775867,93.49728393554688,-0.04217080771923065,0.09329674392938614,0.0068598645739257336,883.4937133789062,0.14000438153743744,0.9987953305244446,0.14000438153743744,0.1489875316619873,0.14092963933944702,0.9529139995574951,113.14450073242188,1.08536696434021,40,0.0038835741579532623,0.14092963933944702,21.96923828125,4,0.14092963933944702,-12.293399810791016,1746550499.8291538,0.0009154379367828369,1000,5.431286334991455,1098.790236021,0.9987953305244446,100.76539611816406,1.3705466985702515,200.10000610351562,NaN,0.009971676394343376,213.9099578857422,0.9987953305244446,3,0,0,0.14000438153743744,2.858248472213745
100000.0,0.0002849999873433262,56.58000183105469,0.010968822054564953,93.43099975585938,-0.1510877599939704,0.1291402280330658,0.008217551745474339,1097.61962890625,0.17490695416927338,0.9996329545974731,0.17490695416927338,-0.0021002283319830894,0.17331528663635254,0.9384308457374573,113.23917388916016,1.329134464263916,40,-0.0038985852152109146,0.17331528663635254,13.525132179260254,5,0.17331528663635254,-8.444106101989746,1746550713.9530296,-0.11307204514741898,1000,8.377488136291504,1313.429936475,0.9996329545974731,100.82247924804688,1.355278730392456,134.25,NaN,0.010607939213514328,214.06170654296875,0.9996329545974731,4,0,0,0.17490695416927338,4.775895118713379
120000.0,0.00028199999360367656,56.06999969482422,0.018663564696907997,93.20823669433594,0.04724857863038778,0.17151029407978058,0.008758815936744213,1312.25634765625,0.20994466543197632,1.0000873804092407,0.20994466543197632,0.045148350298404694,0.2065114676952362,0.9315427541732788,113.12174224853516,2.2146711349487305,40,0.007694742642343044,0.2065114676952362,14.809761047363281,6,0.2065114676952362,1.2846288681030273,1746550928.592762,0.3850920498371124,1000,11.415695190429688,1526.330193079,1.0000873804092407,101.4515151977539,1.3480024337768555,182.60000610351562,NaN,0.010323121212422848,214.5733184814453,1.0000873804092407,5,0,0,0.20994466543197632,4.226269721984863
140000.0,0.0002789999998640269,54.4900016784668,0.024193834513425827,93.97136688232422,-0.06740291975438595,0.25249117612838745,0.008638146333396435,1525.15185546875,0.24503226578235626,1.0025230646133423,0.24503226578235626,-0.022254569455981255,0.2398228496313095,0.9177765250205994,112.88302612304688,3.2958972454071045,40,0.00553026981651783,0.2398228496313095,11.840202331542969,7,0.2398228496313095,-2.9695587158203125,1746551141.4930077,0.010202951729297638,1000,10.876852035522461,1740.091422486,1.0025230646133423,99.94770812988281,1.3331263065338135,144.39999389648438,NaN,0.010297825559973717,212.83079528808594,1.0025230646133423,6,0,0,0.24503226578235626,3.9174797534942627
160000.0,0.00027600000612437725,45.66999816894531,0.030741766095161438,93.5924301147461,0.09807760082185268,0.306114137172699,0.009841268882155418,1738.9146728515625,0.27982521057128906,0.9990313053131104,0.27982521057128906,0.07582303136587143,0.27359652519226074,0.9142453670501709,112.78910064697266,4.121623516082764,40,0.006547931581735611,0.27359652519226074,16.19550323486328,8,0.27359652519226074,4.3553009033203125,1746551355.2542272,-0.21552467346191406,1000,10.689101219177246,1953.144628023,0.9990313053131104,100.9033432006836,1.3292797803878784,174.5500030517578,NaN,0.011307255364954472,213.69248962402344,0.9990313053131104,7,0,0,0.27982521057128906,3.5998876094818115
180000.0,0.0002730000123847276,46.08000183105469,0.02993338741362095,93.90035247802734,0.03519066423177719,0.37559449672698975,0.00929036270827055,1951.9736328125,0.3144168257713318,0.9991843700408936,0.3144168257713318,0.11101369559764862,0.3078398108482361,0.9150631427764893,111.78844451904297,4.891356945037842,40,-0.0008083786815404892,0.3078398108482361,18.167451858520508,9,0.3078398108482361,1.9719486236572266,1746551568.307463,0.0584668405354023,1000,11.39670467376709,2169.359223642,0.9991843700408936,101.20323944091797,1.3301714658737183,188.1999969482422,NaN,0.011164650321006775,212.9917449951172,0.9991843700408936,8,0,0,0.3144168257713318,4.451754093170166
200000.0,0.0002699999895412475,49.900001525878906,0.030610661953687668,92.52890014648438,-0.10923075256869197,0.4460558593273163,0.009334038943052292,2168.18603515625,0.3490140736103058,0.9989092946052551,0.3490140736103058,0.0017829430289566517,0.34192538261413574,0.9147956967353821,112.19416809082031,5.75634765625,40,0.0006772745400667191,0.34192538261413574,12.069581031799316,10,0.34192538261413574,-6.097870826721191,1746551784.5220518,0.0029496699571609497,1000,10.69521713256836,2379.665179113,0.9989092946052551,103.95447540283203,1.3298667669296265,143.5500030517578,NaN,0.01090855523943901,216.14869689941406,0.9989092946052551,9,0,0,0.3490140736103058,4.575981140136719
220000.0,0.00026699999580159783,51.869998931884766,0.02997727133333683,95.12603759765625,-0.2041948032565415,0.497805655002594,0.009048471227288246,2378.498046875,0.38369283080101013,1.0000840425491333,0.38369283080101013,-0.20241186022758484,0.37565481662750244,0.9073578119277954,111.77556610107422,6.356904983520508,40,-0.0006333906203508377,0.37565481662750244,12.291097640991211,11,0.37565481662750244,0.22151660919189453,1746551994.8280315,-0.240825355052948,1000,14.216867446899414,2592.878574056,1.0000840425491333,98.47175598144531,1.3217113018035889,128.25,NaN,0.011139976792037487,210.24737548828125,1.0000839233398438,10,0,0,0.38369283080101013,5.205875873565674
240000.0,0.0002640000020619482,61.349998474121094,0.04429299011826515,93.82828521728516,0.10822506994009018,0.6973135471343994,0.009933019988238811,2591.710693359375,0.418745219707489,1.0000929832458496,0.418745219707489,-0.09418679028749466,0.40961676836013794,0.9012118577957153,111.48346710205078,7.168674468994141,40,0.014315718784928322,0.40961676836013794,13.984454154968262,12,0.40961676836013794,1.6933565139770508,1746552208.041173,-0.04773072153329849,1000,14.629273414611816,2802.390248231,1.0000929832458496,101.67181396484375,1.3149046897888184,164.14999389648438,NaN,0.010938371531665325,213.15533447265625,1.00009286403656,11,0,0,0.418745219707489,5.5309529304504395
260000.0,0.0002610000083222985,58.11000061035156,0.034148920327425,95.4893569946289,-0.13939141482114792,0.6637504696846008,0.010465904138982296,2801.2197265625,0.4539960026741028,1.0018641948699951,0.4539960026741028,-0.23357820510864258,0.4430099129676819,0.8901382088661194,111.46956634521484,7.410572528839111,40,-0.010144069790840149,0.4430099129676819,12.567371368408203,13,0.4430099129676819,-1.4170827865600586,1746552417.5530574,0.13802950084209442,1000,13.467981338500977,3009.998571114,1.0018641948699951,97.9778060913086,1.302546501159668,114.0,NaN,0.010965937748551369,209.4474334716797,1.0018641948699951,12,0,0,0.4539960026741028,6.0326361656188965
280000.0,0.0002579999854788184,47.7400016784668,0.040937747806310654,96.36248016357422,-0.11880338191986084,0.5639846920967102,0.012106083333492279,3008.831787109375,0.48901334404945374,1.0043764114379883,0.48901334404945374,-0.3523815870285034,0.4750745892524719,0.8656908273696899,110.76155090332031,7.637510776519775,40,0.006788827478885651,0.4750745892524719,8.879021644592285,14,0.4750745892524719,-3.688349723815918,1746552625.1611626,0.13917502760887146,1000,12.103452682495117,3218.89732178,1.0043764114379883,96.7880630493164,1.274640440940857,71.8499984741211,NaN,0.011888625100255013,207.54966735839844,1.0043762922286987,13,0,0,0.48901334404945374,4.782715797424316
300000.0,0.00025499999173916876,48.630001068115234,0.03470641374588013,95.76775360107422,0.33820503763854504,0.5450659394264221,0.009958895854651928,3217.72900390625,0.5238754153251648,0.9992031455039978,0.5238754153251648,-0.014176549389958382,0.5070257782936096,0.8646448850631714,109.97101593017578,7.5561041831970215,40,-0.006231334060430527,0.5070257782936096,10.218300819396973,15,0.5070257782936096,1.3392791748046875,1746552834.0601382,-0.3104206323623657,1000,9.88338565826416,3428.294914279,0.9992031455039978,98.86750030517578,1.2734308242797852,122.55000305175781,NaN,0.011355441063642502,208.8385772705078,0.9992031455039978,14,0,0,0.5238754153251648,5.002143859863281
320000.0,0.0002519999979995191,49.54999923706055,0.04666275531053543,95.53971099853516,-0.3012069445103407,0.8243457078933716,0.013549474999308586,3427.126708984375,0.558647871017456,1.0034373998641968,0.558647871017456,-0.3153834939002991,0.5387927293777466,0.8487145304679871,109.73143005371094,8.00576400756836,40,0.011956341564655304,0.5387927293777466,10.46707820892334,16,0.5387927293777466,0.2487773895263672,1746553043.457708,-0.26180437207221985,1000,14.698034286499023,3632.926875623,1.0034373998641968,99.60554504394531,1.2547407150268555,117.0999984741211,NaN,0.011631681583821774,209.3370361328125,1.0034373998641968,15,0,0,0.558647871017456,5.742241382598877
340000.0,0.00024900000425986946,41.349998474121094,0.04587218537926674,97.76336669921875,-0.06421473622322083,0.7616385817527771,0.012019344605505466,3631.7607421875,0.592964768409729,1.0050050020217896,0.592964768409729,-0.3795982301235199,0.5697860717773438,0.8285744190216064,108.71900939941406,7.893794059753418,40,-0.000790569931268692,0.5697860717773438,9.517369270324707,17,0.5697860717773438,-0.9497089385986328,1746553248.0896852,-0.010847523808479309,1000,13.165440559387207,3843.9184489,1.0050050020217896,95.85653686523438,1.2306522130966187,85.6500015258789,NaN,0.01156439259648323,204.5756072998047,1.0050050020217896,16,0,0,0.592964768409729,5.4552788734436035
360000.0,0.0002460000105202198,41.900001525878906,0.04584956169128418,94.81843566894531,0.2881246879696846,0.744845986366272,0.01206086203455925,3842.74658203125,0.6269216537475586,1.0022435188293457,0.6269216537475586,-0.0914735421538353,0.6011658310890198,0.8124532103538513,110.89089965820312,7.9825239181518555,40,-2.2623687982559204e-05,0.6011658310890198,13.542391777038574,18,0.6011658310890198,4.025022506713867,1746553459.0812705,-0.1157699003815651,1000,12.63813304901123,4052.799006192,1.0022435188293457,100.03849792480469,1.2110867500305176,140.60000610351562,NaN,0.012106197886168957,210.929443359375,1.0022435188293457,17,0,0,0.6269216537475586,5.3977742195129395
380000.0,0.00024300000222865492,41.630001068115234,0.04345838353037834,95.78064727783203,-0.23518354445695877,0.637499213218689,0.012928583659231663,4051.619873046875,0.6605587005615234,1.0033015012741089,0.6605587005615234,-0.32665708661079407,0.6319752931594849,0.7992991209030151,108.56269836425781,7.840104579925537,40,-0.002391178160905838,0.6319752931594849,9.434125900268555,19,0.6319752931594849,-4.1082658767700195,1746553667.961794,0.2067199945449829,1000,12.264976501464844,4262.310182175,1.0033015012741089,100.24769592285156,1.1948131322860718,92.19999694824219,NaN,0.011499631218612194,208.81045532226562,1.0033015012741089,18,0,0,0.6605587005615234,4.908133506774902
400000.0,0.00023999999393709004,45.27000045776367,0.047958776354789734,95.4896011352539,0.22796691209077835,0.8230593800544739,0.011562689207494259,4261.1357421875,0.6941065788269043,1.000380516052246,0.6941065788269043,-0.09869017452001572,0.6633246541023254,0.7862635850906372,108.28683471679688,8.280125617980957,40,0.004500392824411392,0.6633246541023254,12.46591567993164,20,0.6633246541023254,3.031789779663086,1746553877.4730132,-0.11244655400514603,1000,13.38692855834961,4468.509545915,1.000380516052246,101.16000366210938,1.17825448513031,146.9499969482422,NaN,0.01262782420963049,209.4468994140625,1.000380516052246,19,0,0,0.6941065788269043,5.485581398010254
420000.0,0.00023700000019744039,40.279998779296875,0.05915508419275284,97.03307342529297,-0.3522816374897957,0.9929670691490173,0.013007000088691711,4467.318359375,0.7273260951042175,1.006351113319397,0.7273260951042175,-0.4509718120098114,0.6939903497695923,0.7659677267074585,107.95259857177734,8.704806327819824,40,0.011196307837963104,0.6939903497695923,10.540632247924805,21,0.6939903497695923,-1.925283432006836,1746554083.6721058,0.30415791273117065,1000,13.573142051696777,4674.214566112,1.006351113319397,98.16262817382812,1.1521427631378174,86.1500015258789,NaN,0.012214452028274536,206.1152801513672,1.006351113319397,20,0,0,0.7273260951042175,5.452536106109619
440000.0,0.00023400000645779073,43.880001068115234,0.046466559171676636,97.25502014160156,0.18132159113883972,0.9006116390228271,0.01225215382874012,4673.04833984375,0.7604530453681946,1.0057708024978638,0.7604530453681946,-0.2696502208709717,0.7245541214942932,0.7490320801734924,107.93925476074219,8.465439796447754,40,-0.012688525021076202,0.7245541214942932,9.56773567199707,22,0.7245541214942932,-0.9728965759277344,1746554289.37718,0.14365923404693604,1000,12.671792984008789,4879.46034539,1.0057708024978638,97.7055892944336,1.129822015762329,109.8499984741211,NaN,0.012578103691339493,205.64491271972656,1.0057706832885742,21,0,0,0.7604530453681946,4.148674011230469
460000.0,0.00023099999816622585,40.15999984741211,0.04444964602589607,97.475341796875,-0.06527626514434814,0.6805110573768616,0.012028630822896957,4878.2890625,0.7933074831962585,1.0037331581115723,0.7933074831962585,-0.3349264860153198,0.7545230388641357,0.7413782477378845,108.10647583007812,7.977332592010498,40,-0.0020169131457805634,0.7545230388641357,7.874218940734863,23,0.7545230388641357,-1.693516731262207,1746554494.623145,0.01575194112956524,1000,11.594141960144043,5083.274461205,1.0037331581115723,97.07357025146484,1.119593858718872,85.30000305175781,NaN,0.011845981702208519,205.1800994873047,1.0037331581115723,22,0,0,0.7933074831962585,4.260751724243164
480000.0,0.0002280000044265762,38.4900016784668,0.03704007342457771,98.1579818725586,-0.10065406560897827,0.7458872199058533,0.014427358284592628,5082.10498046875,0.8258363604545593,1.0070960521697998,0.8258363604545593,-0.4355805516242981,0.783470094203949,0.7171498537063599,108.26302337646484,7.6879730224609375,40,-0.007409572601318359,0.783470094203949,7.456491470336914,24,0.783470094203949,-0.4177274703979492,1746554698.437293,0.0022003576159477234,1000,11.096254348754883,5291.461946018,1.0070960521697998,95.4900894165039,1.0862501859664917,63.45000076293945,NaN,0.01307003479450941,203.753173828125,1.0070960521697998,23,0,0,0.8258363604545593,3.989626169204712
500000.0,0.00022499999613501132,34.40999984741211,0.04850988835096359,96.09449005126953,0.265321746468544,0.8913984298706055,0.013416421599686146,5290.294921875,0.85784912109375,1.001410722732544,0.85784912109375,-0.1702588051557541,0.8127531409263611,0.7044327855110168,108.55213928222656,7.752874851226807,40,0.01146981492638588,0.8127531409263611,9.243661880493164,25,0.8127531409263611,1.78717041015625,1746554906.6247807,0.2761085629463196,1000,11.968311309814453,5500.203505423,1.001410722732544,99.5762939453125,1.068446397781372,119.44999694824219,NaN,0.012811561115086079,208.12847900390625,1.001410722732544,24,0,0,0.85784912109375,4.175492763519287
520000.0,0.00022200000239536166,43.75,0.05444720759987831,95.84162902832031,0.16590000735595822,1.070643663406372,0.01410314254462719,5499.03125,0.889943540096283,1.0005855560302734,0.889943540096283,-0.004358797799795866,0.8431161046028137,0.6998515129089355,108.65081024169922,7.580862045288086,40,0.005937319248914719,0.8431161046028137,13.046236038208008,26,0.8431161046028137,3.8025741577148438,1746555115.36634,-0.3866162598133087,1000,13.313119888305664,5710.74145306,1.0005855560302734,100.0267333984375,1.061935544013977,160.8000030517578,NaN,0.012469843961298466,208.67759704589844,1.0005855560302734,25,0,0,0.889943540096283,4.541029453277588
540000.0,0.00021899999410379678,42.209999084472656,0.06458622217178345,95.0271224975586,-0.321577460039407,1.0640228986740112,0.012196632102131844,5709.5595703125,0.9220308661460876,1.002589464187622,0.9220308661460876,-0.3259362578392029,0.8735836148262024,0.6920176148414612,111.7896957397461,8.078902244567871,40,0.010139014571905136,0.8735836148262024,11.355849266052246,27,0.8735836148262024,-1.6903867721557617,1746555325.9042997,0.021380580961704254,1000,13.571012496948242,5919.096531721,1.002589464187622,98.67647552490234,1.0505568981170654,116.19999694824219,NaN,0.012369127944111824,210.4662322998047,1.002589464187622,26,0,0,0.9220308661460876,5.250110626220703
560000.0,0.00021600000036414713,41.0,0.047059737145900726,96.02428436279297,-0.021308988332748413,1.0044567584991455,0.015404594130814075,5917.9130859375,0.9540500044822693,1.002566933631897,0.9540500044822693,-0.3472452461719513,0.9040452837944031,0.6782510280609131,108.86474609375,8.750659942626953,40,-0.01752648502588272,0.9040452837944031,9.34504508972168,28,0.9040452837944031,-2.0108041763305664,1746555534.2593482,0.2503599524497986,1000,13.513667106628418,6128.148897683,1.002566933631897,99.41584014892578,1.0304343700408936,111.0,NaN,0.013066716492176056,208.2806396484375,1.002566933631897,27,0,0,0.9540500044822693,5.783248424530029
580000.0,0.00021300000662449747,42.459999084472656,0.05571954697370529,95.69829559326172,-0.08735519647598267,1.1112561225891113,0.01784868724644184,6126.9765625,0.9860977530479431,1.0071736574172974,0.9860977530479431,-0.43460044264793396,0.9344401359558105,0.659021258354187,109.60274505615234,9.798589706420898,40,0.008659809827804565,0.9344401359558105,9.227060317993164,29,0.9344401359558105,-0.11798477172851562,1746555743.3117461,0.0003842785954475403,1000,14.157042503356934,6337.410579689,1.0071736574172974,99.38733673095703,1.001549482345581,107.6500015258789,NaN,0.013544308952987194,208.99012756347656,1.0071736574172974,28,0,0,0.9860977530479431,4.8791913986206055
600000.0,0.0002099999983329326,46.0099983215332,0.0457259938120842,95.60147857666016,0.40655271150171757,1.055832862854004,0.013978519476950169,6336.24267578125,1.0183743238449097,1.0005738735198975,1.0183743238449097,-0.028047731146216393,0.9655437469482422,0.6557973027229309,109.31238555908203,9.669026374816895,40,-0.009993553161621094,0.9655437469482422,11.3287992477417,30,0.9655437469482422,2.101738929748535,1746555952.572944,0.11426299065351486,1000,12.31745433807373,6538.446428153,1.0005738735198975,99.88934326171875,0.9967237710952759,145.64999389648438,NaN,0.013414780609309673,209.2017822265625,1.000573754310608,29,0,0,1.0183743238449097,4.320192813873291
620000.0,0.00020700000459328294,39.90999984741211,0.07234402000904083,99.51567077636719,-0.3447807524353266,1.2103561162948608,0.021272994577884674,6537.2763671875,1.050511360168457,1.0032575130462646,1.050511360168457,-0.37282848358154297,0.9969642162322998,0.644980788230896,101.34487915039062,10.165610313415527,37,0.026618026196956635,0.9969642162322998,12.800386428833008,31,0.9969642162322998,1.4715871810913086,1746556153.6092522,0.1049877405166626,1000,15.000227928161621,6745.263023963,1.0032575130462646,99.6284408569336,0.9800402522087097,129.64999389648438,NaN,0.012938945554196835,200.97337341308594,1.0032575130462646,30,0,0,1.050511360168457,5.2267165184021
640000.0,0.00020399999630171806,39.16999816894531,0.050773706287145615,96.73245239257812,-0.027287840843200684,1.085179090499878,0.015469685196876526,6744.09521484375,1.0824867486953735,1.0048224925994873,1.0824867486953735,-0.40011632442474365,1.0280137062072754,0.6278852224349976,110.20149230957031,10.066638946533203,40,-0.021570313721895218,1.0280137062072754,9.53214168548584,32,1.0280137062072754,-3.268244743347168,1746556360.4258118,0.1381801962852478,1000,12.838759422302246,6952.987511768,1.0048224925994873,96.5542984008789,0.9531298279762268,98.0999984741211,NaN,0.013666024431586266,206.75584411621094,1.0048224925994873,31,0,0,1.0824867486953735,3.9172332286834717
