Metrics/LagrangeMultiplier,Metrics/EpLen,Metrics/LagrangeMultiplier/Max,Time/Update,Value/reward,Time/FPS,Value/Adv,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,_step,Train/Entropy,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Std,Time/Total,Train/KL,Metrics/LagrangeMultiplier/Min,Train/PolicyStd,Train/Epoch,Train/StopIter,Loss/Loss_reward_critic,Time/Epoch,Loss/Loss_cost_critic/Delta,Time/Rollout,Train/PolicyRatio/Max,_timestamp,Metrics/EpRet,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,Loss/Loss_pi,Value/cost,Metrics/EpCost,Train/LR,_runtime,TotalEnvSteps,Safety/shield_violation,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Min,Safety/EpCostShield
0.03599999472498894,500,0.03599999472498894,97.11981201171875,0.23452861607074738,87.28093719482422,-0.20740029215812683,0,0.04500000178813934,1,1.4258359670639038,NaN,0,229.1473846435547,0.00882259663194418,0.03599999472498894,1.006940484046936,0,40,0.025473840534687042,229.14511108398438,63.11784362792969,132.0251922607422,1.001574158668518,1746556026.700595,-1.1239666938781738,-0.13541598618030548,0.011232667602598667,0.04500000178813934,63.11784362792969,-0.13541598618030548,0.0844423919916153,180.625,0.0002969999914057553,426.206291814,20000.0,-0.037881772965192795,1.001574158668518,0.04500000178813934,0.025473840534687042,1.001574158668518,204.0500030517578
0.07050365209579468,500,0.07050365209579468,97.82376098632812,0.17948874831199646,102.051025390625,0.2374967485666275,0,0.07864564657211304,2,1.3992387056350708,NaN,0,425.1860046386719,0.01577356830239296,0.07050365209579468,0.98063063621521,1,40,0.026420215144753456,195.9803924560547,-27.532268524169922,98.15653991699219,1.0010780096054077,1746556222.751055,-0.07164998352527618,-0.03064185380935669,0.014402472414076328,0.07864564657211304,35.585575103759766,-0.16605783998966217,3.9742090702056885,140.5,0.00029399999766610563,623.816112235,40000.0,4.16747522354126,1.0010780096054077,0.07864564657211304,0.0009463746100664139,1.0010780096054077,126.1500015258789
0.10471480339765549,500,0.10471480339765549,97.69558715820312,0.26550471782684326,101.23733520507812,0.043887779116630554,0,0.11256879568099976,3,1.3711916208267212,NaN,0,622.81103515625,0.015155840665102005,0.10471480339765549,0.9539625644683838,2,40,0.036978211253881454,197.5555877685547,18.068065643310547,99.85992431640625,1.0011203289031982,1746556420.360963,2.180872917175293,0.05558381974697113,0.013718506321310997,0.11256879568099976,53.65364074707031,-0.11047402024269104,8.361560821533203,128.77999877929688,0.000291000003926456,822.280510617,60000.0,9.72929859161377,1.0011203289031982,0.11256879568099976,0.010557996109127998,1.0011203289031982,151.0
0.13899259269237518,500,0.13899259269237518,98.24263000488281,0.4555109739303589,100.80171203613281,-0.03681148588657379,0,0.14698435366153717,4,1.3482328653335571,NaN,0,821.276611328125,0.009353735484182835,0.13899259269237518,0.9329299330711365,3,40,0.04644128680229187,198.40933227539062,35.38953399658203,100.16663360595703,0.9994468688964844,1746556618.8241706,4.991922378540039,0.1312200129032135,0.011915191076695919,0.14698435366153717,89.04317474365234,0.02074599266052246,16.25357437133789,138.4600067138672,0.0002880000101868063,1023.06115998,80000.0,18.201234817504883,0.9994468688964844,0.14698435366153717,0.009463075548410416,0.9994468688964844,222.72500610351562
0.1736828237771988,500,0.1736828237771988,98.2027816772461,0.687781810760498,99.64106750488281,-0.02002204954624176,0,0.18175679445266724,5,1.3353004455566406,NaN,0,1022.0501708984375,0.007128039374947548,0.1736828237771988,0.9210491180419922,4,40,0.06017801910638809,200.720458984375,27.70294189453125,102.51760864257812,0.9963613748550415,1746556819.6060555,7.000694751739502,0.03000057116150856,0.011379880830645561,0.18175679445266724,116.7461166381836,0.05074656382203102,22.705245971679688,186.75,0.0002849999873433262,1223.280593502,100000.0,26.169416427612305,0.9963613748550415,0.18175679445266724,0.013736732304096222,0.9963613748550415,255.25
0.20859858393669128,500,0.20859858393669128,98.02495574951172,0.9039161205291748,99.91905975341797,-0.4257442355155945,0,0.21669653058052063,6,1.3352031707763672,NaN,0,1222.2725830078125,0.009114038199186325,0.20859858393669128,0.9211397767066956,5,40,0.07157852500677109,200.16201782226562,23.040016174316406,102.13700103759766,0.9998791813850403,1746557019.825495,8.858123779296875,0.12174355611205101,0.011395328678190708,0.21669653058052063,139.7861328125,0.17249011993408203,34.139976501464844,257.0199890136719,0.00028199999360367656,1424.23721128,120000.0,36.88886260986328,0.9998791813850403,0.21669653058052063,0.011400505900382996,0.9998791813850403,330.8999938964844
0.24379979074001312,500,0.24379979074001312,98.15396118164062,1.2366615533828735,99.5528793334961,0.014927517622709274,0,0.25197696685791016,7,1.3338559865951538,NaN,0,1423.2283935546875,0.008906957693397999,0.24379979074001312,0.9202947616577148,6,40,0.08770744502544403,200.89825439453125,13.970413208007812,102.74422454833984,0.9990881681442261,1746557220.7821214,11.138498306274414,-0.0384598970413208,0.011380735784769058,0.25197696685791016,153.7565460205078,0.13403022289276123,37.88709259033203,289.67999267578125,0.0002789999998640269,1624.030663303,140000.0,41.532875061035156,0.9990881085395813,0.25197696685791016,0.016128920018672943,0.9990881681442261,334.2749938964844
0.27934035658836365,500,0.27934035658836365,97.80755615234375,1.6153568029403687,100.1385498046875,-0.011794384568929672,0,0.2875484824180603,8,1.325979471206665,NaN,0,1623.010986328125,0.007185129914432764,0.27934035658836365,0.9130897521972656,7,40,0.11993890255689621,199.72329711914062,-25.299484252929688,101.9156723022461,0.9970605373382568,1746557420.575517,13.387362480163574,-0.09602992236614227,0.010745654813945293,0.2875484824180603,128.45706176757812,0.03800030052661896,40.599788665771484,310.489990234375,0.00027600000612437725,1824.94589396,160000.0,44.3863639831543,0.9970605373382568,0.2875484824180603,0.03223145753145218,0.9970605373382568,319.0
0.3151874244213104,500,0.3151874244213104,98.15057373046875,1.9460792541503906,99.57331848144531,-0.2930416464805603,0,0.32328686118125916,9,1.3121967315673828,NaN,0,1823.9368896484375,0.007708230521529913,0.3151874244213104,0.9002478718757629,8,40,0.14445827901363373,200.8570098876953,-5.208244323730469,102.70638275146484,0.9990054368972778,1746557621.4907098,15.691672325134277,-0.07257482782006264,0.010626895353198051,0.32328686118125916,123.24881744384766,-0.03457452729344368,39.556640625,291.6700134277344,0.0002730000123847276,2025.64632694,180000.0,44.961509704589844,0.9990053772926331,0.32328686118125916,0.02451937645673752,0.9990054368972778,301.75
0.35116708278656006,500,0.35116708278656006,98.06504821777344,2.3058087825775146,99.70075988769531,0.012910068035125732,0,0.35890868306159973,10,1.2977365255355835,NaN,0,2024.59619140625,0.00834799837321043,0.35116708278656006,0.8869041204452515,9,40,0.1627572476863861,200.60028076171875,-14.316055297851562,102.5351791381836,0.9996286630630493,1746557822.1911297,17.438207626342773,-0.13354263827204704,0.01107318140566349,0.35890868306159973,108.9327621459961,-0.16811716556549072,37.175479888916016,264.8900146484375,0.0002699999895412475,2225.502338048,200000.0,41.91956329345703,0.9996286630630493,0.35890868306159973,0.01829896867275238,0.9996286630630493,259.8500061035156
0.3871917128562927,500,0.3871917128562927,97.61067962646484,2.889417886734009,100.0998306274414,0.0028708763420581818,0,0.39454764127731323,11,1.2700183391571045,NaN,0,2224.49609375,0.011138436384499073,0.3871917128562927,0.8621677160263062,10,40,0.20916013419628143,199.800537109375,19.02625274658203,102.18977355957031,1.002261996269226,1746558022.0471897,19.80325698852539,-0.09418439865112305,0.011920605786144733,0.39454764127731323,127.95901489257812,-0.26230156421661377,42.34604263305664,255.44000244140625,0.00026699999580159783,2424.19653273,220000.0,47.819854736328125,1.002261996269226,0.39454764127731323,0.046402886509895325,1.002261996269226,276.25
0.42306017875671387,500,0.42306017875671387,97.44146728515625,3.308602809906006,100.68545532226562,0.06554654985666275,0,0.4299296736717224,12,1.2487807273864746,NaN,0,2423.18994140625,0.010606403462588787,0.42306017875671387,0.843728244304657,11,40,0.2802252769470215,198.638427734375,-5.6821441650390625,101.1968765258789,1.0008522272109985,1746558220.738968,21.310352325439453,-0.09237879514694214,0.011976415291428566,0.4299296736717224,122.27687072753906,-0.3546803593635559,38.81916809082031,230.07000732421875,0.0002640000020619482,2624.280729657,240000.0,43.90778732299805,1.000852108001709,0.4299296736717224,0.07106514275074005,1.0008522272109985,240.0749969482422
0.45859062671661377,500,0.45859062671661377,98.09769439697266,3.605492115020752,99.98680877685547,-0.0680747777223587,0,0.46462640166282654,13,1.2217161655426025,NaN,0,2623.275146484375,0.01094948872923851,0.45859062671661377,0.821031928062439,12,40,0.26830336451530457,200.02638244628906,-24.40143585205078,101.92862701416016,1.0011796951293945,1746558420.8255315,22.712541580200195,-0.16186940670013428,0.011640789918601513,0.46462640166282654,97.87543487548828,-0.5165497660636902,34.69133377075195,206.91000366210938,0.0002610000083222985,2823.338150644,260000.0,39.78636932373047,1.0011796951293945,0.46462640166282654,-0.011921912431716919,1.0011796951293945,189.8249969482422
0.4934885501861572,500,0.4934885501861572,98.07926177978516,4.2586188316345215,100.50424194335938,-0.073165163397789,0,0.4986671209335327,14,1.193717360496521,NaN,0,2822.3310546875,0.008924990892410278,0.4934885501861572,0.7983853816986084,13,40,0.30701151490211487,198.99658203125,7.251991271972656,100.9172592163086,1.000734806060791,1746558619.8830404,23.412586212158203,0.0242956280708313,0.011191900819540024,0.4986671209335327,105.12742614746094,-0.4922541379928589,31.688005447387695,173.8699951171875,0.0002579999854788184,3023.280788817,280000.0,37.24781799316406,1.000734806060791,0.4986671209335327,0.0387081503868103,1.000734806060791,182.02499389648438
0.5278932452201843,500,0.5278932452201843,100.04450988769531,4.47438907623291,100.06302642822266,0.1566859781742096,0,0.5321317911148071,15,1.1707626581192017,NaN,0,3022.261962890625,0.009403876028954983,0.5278932452201843,0.7802404761314392,14,40,0.3225104510784149,199.8740234375,-10.115501403808594,99.8294448852539,1.0012669563293457,1746558819.8256333,26.552223205566406,-0.03378498554229736,0.010865659452974796,0.5321317911148071,95.01192474365234,-0.5260391235351562,33.254295349121094,177.1699981689453,0.00025499999173916876,3220.370059711,300000.0,38.155845642089844,1.0012669563293457,0.5321317911148071,0.015498936176300049,1.0012669563293457,179.77499389648438
0.5615082383155823,500,0.5615082383155823,97.89085388183594,4.487882137298584,101.5082015991211,-0.10948452353477478,0,0.5646406412124634,16,1.1403518915176392,NaN,0,3219.35791015625,0.010469142347574234,0.5615082383155823,0.756911039352417,15,40,0.37177446484565735,197.02841186523438,-10.690628051757812,99.13749694824219,1.0030899047851562,1746559016.9149277,26.834911346435547,-0.07830524444580078,0.011377100832760334,0.5646406412124634,84.32129669189453,-0.604344367980957,28.20743751525879,146.97000122070312,0.0002519999979995191,3417.3022612,320000.0,32.768287658691406,1.0030899047851562,0.5646406412124634,0.04926401376724243,1.0030899047851562,140.9250030517578
0.5943683385848999,500,0.5943683385848999,98.01126098632812,4.809081554412842,101.58808135986328,0.19282034039497375,0,0.5963982343673706,17,1.1223827600479126,NaN,0,3416.293212890625,0.00810612365603447,0.5943683385848999,0.7436310648918152,16,40,0.4231860637664795,196.8734893798828,-7.314964294433594,98.86217498779297,1.0024149417877197,1746559213.8470857,26.976755142211914,-0.02222585678100586,0.010351407341659069,0.5963982343673706,77.00633239746094,-0.6265702247619629,29.450349807739258,141.1199951171875,0.00024900000425986946,3614.250044565,340000.0,33.36743927001953,1.0024149417877197,0.5963982343673706,0.051411598920822144,1.0024149417877197,146.5
0.6263628005981445,500,0.6263628005981445,97.7558822631836,5.220856666564941,101.57910919189453,0.16823726892471313,0,0.6274057030677795,18,1.094528317451477,NaN,0,3613.243408203125,0.0106787895783782,0.6263628005981445,0.7234603762626648,17,40,0.46817097067832947,196.890869140625,5.325469970703125,99.13492584228516,1.0031256675720215,1746559410.7948852,27.32666778564453,0.13889864087104797,0.010753274895250797,0.6274057030677795,82.33180236816406,-0.4876715838909149,26.290462493896484,125.76000213623047,0.0002460000105202198,3805.380123178,360000.0,29.849952697753906,1.0031256675720215,0.6274057030677795,0.044984906911849976,1.0031256675720215,138.5500030517578
0.6571927070617676,500,0.6571927070617676,97.94107055664062,4.511777400970459,104.67831420898438,-0.1282927691936493,0,0.6566651463508606,19,1.0771528482437134,NaN,0,3804.362060546875,0.007286239415407181,0.6571927070617676,0.7110335826873779,18,40,0.32831689715385437,191.06153869628906,-40.498680114746094,93.12041473388672,1.0027788877487183,1746559601.924985,25.93215560913086,-0.1795235574245453,0.009917449206113815,0.6566651463508606,41.83312225341797,-0.6671951413154602,16.466567993164062,98.58000183105469,0.00024300000222865492,3998.578767583,380000.0,20.085330963134766,1.0027788877487183,0.6566651463508606,-0.1398540735244751,1.0027788877487183,63.70000076293945
0.6865297555923462,500,0.6865297555923462,97.64619445800781,4.684218406677246,103.54963684082031,-0.03315487504005432,0,0.6845388412475586,20,1.0460954904556274,NaN,0,3997.57470703125,0.009624656289815903,0.6865297555923462,0.6894807815551758,19,40,0.4446840286254883,193.1440887451172,9.290306091308594,95.49784088134766,1.0053989887237549,1746559795.123657,24.21307373046875,0.1307145357131958,0.01090391818434,0.6845388412475586,51.12342834472656,-0.5364806056022644,16.56524658203125,70.3499984741211,0.00023999999393709004,4192.549053168,400000.0,19.40641212463379,1.0053989887237549,0.6845388412475586,0.11636713147163391,1.0053989887237549,74.5250015258789
0.714436948299408,500,0.714436948299408,97.64971160888672,4.562250137329102,103.13912963867188,0.1168704479932785,0,0.7114966511726379,21,1.0298608541488647,NaN,0,4191.54150390625,0.008543100208044052,0.714436948299408,0.67864590883255,20,40,0.45028555393218994,193.91282653808594,-0.7790946960449219,96.2630615234375,1.0028797388076782,1746559989.0938144,23.403076171875,0.11932078003883362,0.010524551384150982,0.7114966511726379,50.34433364868164,-0.4171598255634308,17.241546630859375,64.58999633789062,0.00023700000019744039,4385.962830128,420000.0,20.556493759155273,1.0028797388076782,0.7114966511726379,0.00560152530670166,1.0028797388076782,94.57499694824219
0.7415096163749695,500,0.7415096163749695,98.17130279541016,5.091763496398926,103.4414291381836,-0.3124372661113739,0,0.7381821274757385,22,1.014887809753418,NaN,0,4384.94482421875,0.00900204572826624,0.7415096163749695,0.6688695549964905,21,40,0.5537121295928955,193.34613037109375,18.725322723388672,95.17477416992188,1.0015345811843872,1746560182.5077574,25.7374210357666,0.0563473105430603,0.011124414391815662,0.7381821274757385,69.06965637207031,-0.3608125150203705,22.112110137939453,89.83999633789062,0.00023400000645779073,4578.93417785,440000.0,25.26685333251953,1.0015344619750977,0.7381821274757385,0.10342657566070557,1.0015345811843872,129.75
0.768001914024353,500,0.768001914024353,97.98568725585938,4.789252281188965,103.6853256225586,0.23730452358722687,0,0.7640510201454163,23,1.0039520263671875,NaN,0,4577.90234375,0.010553096421062946,0.768001914024353,0.6616990566253662,22,40,0.6116305589675903,192.89132690429688,-13.395919799804688,94.90557861328125,1.003005862236023,1746560375.4790497,27.224685668945312,-0.0818215012550354,0.01047537662088871,0.7640510201454163,55.673736572265625,-0.4426340162754059,17.293128967285156,98.87999725341797,0.00023099999816622585,4774.834223682,460000.0,20.222219467163086,1.003005862236023,0.7640510201454163,0.057918429374694824,1.003005862236023,91.44999694824219
0.7937034368515015,500,0.7937034368515015,99.53207397460938,5.082339763641357,102.14212036132812,-0.05169399082660675,0,0.7892716526985168,24,0.9828700423240662,NaN,0,4773.78857421875,0.008190327323973179,0.7937034368515015,0.6483088731765747,23,40,0.6163748502731323,195.8056182861328,9.097091674804688,96.2734375,1.0037791728973389,1746560571.3790758,26.548080444335938,-0.0022011399269104004,0.010763857513666153,0.7892716526985168,64.77082824707031,-0.4448351562023163,18.347360610961914,82.55999755859375,0.0002280000044265762,4967.122479441,480000.0,21.17771339416504,1.0037791728973389,0.7892716526985168,0.004744291305541992,1.0037791728973389,95.9749984741211
0.818657636642456,500,0.818657636642456,98.03845977783203,4.462561130523682,104.04070281982422,0.17800697684288025,0,0.8136022090911865,25,0.9645636677742004,NaN,0,4966.1162109375,0.007727194111794233,0.818657636642456,0.6365606188774109,24,40,0.4089489281177521,192.23245239257812,-34.864877700805664,94.19393920898438,1.003379464149475,1746560763.6673174,26.110204696655273,0.17637065052986145,0.010046056471765041,0.8136022090911865,29.90595054626465,-0.26846450567245483,11.629817008972168,79.87999725341797,0.00022499999613501132,5158.118006434,500000.0,14.516422271728516,1.0033793449401855,0.8136022090911865,-0.20742592215538025,1.003379464149475,76.55000305175781
0.8427279591560364,500,0.8427279591560364,97.66490173339844,4.388619899749756,104.74786376953125,-0.2091258466243744,0,0.8368505835533142,26,0.9571283459663391,NaN,0,5157.107421875,0.007694317493587732,0.8427279591560364,0.631992757320404,25,40,0.4081815779209137,190.9346923828125,1.4825668334960938,93.26972198486328,1.0032951831817627,1746560954.6629076,23.532516479492188,-0.088433176279068,0.01021419744938612,0.8368505835533142,31.388517379760742,-0.3568976819515228,11.49904727935791,67.83000183105469,0.00022200000239536166,5349.392623413,520000.0,13.039531707763672,1.0032950639724731,0.8368505835533142,-0.0007673501968383789,1.0032951831817627,59.70000076293945
0.8657401204109192,500,0.8657401204109192,97.35468292236328,4.6339850425720215,104.60221099853516,0.22825941443443298,0,0.8591510057449341,27,0.9411042332649231,NaN,0,5348.36767578125,0.010797319002449512,0.8657401204109192,0.622631847858429,26,40,0.4183150827884674,191.20054626464844,0.8967800140380859,93.84576416015625,1.0022724866867065,1746561145.9374037,23.4845027923584,-0.026123344898223877,0.010616106912493706,0.8591510057449341,32.28529739379883,-0.3830210268497467,11.415696144104004,53.720001220703125,0.00021899999410379678,5540.715478085,540000.0,13.998979568481445,1.0022724866867065,0.8591510057449341,0.010133504867553711,1.0022724866867065,60.974998474121094
0.887721061706543,500,0.887721061706543,97.83991241455078,5.031785011291504,104.56461334228516,0.133468359708786,0,0.8807250261306763,28,0.9178643822669983,NaN,0,5539.71142578125,0.011005380190908909,0.887721061706543,0.6085363030433655,27,40,0.5484541654586792,191.269287109375,8.344837188720703,93.42930603027344,1.0041422843933105,1746561337.2603683,25.208534240722656,-0.009920597076416016,0.011381799355149269,0.8807250261306763,40.63013458251953,-0.3929416239261627,12.08096981048584,49.58000183105469,0.00021600000036414713,5726.846779291,560000.0,15.159968376159668,1.0041422843933105,0.8807250261306763,0.1301390826702118,1.0041422843933105,67.8499984741211
0.9085919260978699,500,0.9085919260978699,98.50354766845703,3.5866832733154297,107.48963165283203,-0.14804279804229736,0,0.9006631374359131,29,0.9029642343521118,NaN,0,5725.82861328125,0.009662714786827564,0.9085919260978699,0.5997811555862427,28,40,0.2782798409461975,186.06446838378906,-26.060182571411133,87.56085968017578,1.0040175914764404,1746561523.391596,22.046281814575195,-0.015192925930023193,0.010586635209619999,0.9006631374359131,14.569952011108398,-0.4081345498561859,5.245179176330566,40.4900016784668,0.00021300000662449747,5916.484624013,580000.0,6.437567710876465,1.0040175914764404,0.9006631374359131,-0.2701743245124817,1.0040175914764404,14.600000381469727
0.9283113479614258,500,0.9283113479614258,97.81231689453125,4.05886697769165,105.4955825805664,0.058966491371393204,0,0.9196484684944153,30,0.8951250910758972,NaN,0,5915.47802734375,0.007988047786056995,0.9283113479614258,0.5950606465339661,29,40,0.38226041197776794,189.58140563964844,3.387348175048828,91.7690200805664,1.0026885271072388,1746561713.0295277,20.42407989501953,0.19507819414138794,0.009992904961109161,0.9196484684944153,17.957300186157227,-0.21305635571479797,6.5980377197265625,33.220001220703125,0.0002099999983329326,6106.799679339,600000.0,8.058666229248047,1.0026885271072388,0.9196484684944153,0.10398057103157043,1.0026885271072388,42.54999923706055
0.9470341801643372,500,0.9470341801643372,97.80770874023438,4.34850549697876,105.12689971923828,0.08201935887336731,0,0.93819659948349,31,0.8892343044281006,NaN,0,6105.78125,0.007565479259938002,0.9470341801643372,0.5923840403556824,30,40,0.4176540970802307,190.2462615966797,13.009241104125977,92.4384994506836,1.001304268836975,1746561903.3444922,21.14287757873535,0.07514980435371399,0.010748988017439842,0.93819659948349,30.966541290283203,-0.13790655136108398,8.550463676452637,35.31999969482422,0.00020700000459328294,6295.906990655,620000.0,10.661593437194824,1.001304268836975,0.93819659948349,0.03539368510246277,1.001304268836975,64.8499984741211
0.9650530815124512,500,0.9650530815124512,97.77528381347656,4.337876319885254,105.80258178710938,-0.12499907612800598,0,0.9558143615722656,32,0.8886311054229736,NaN,0,6294.8798828125,0.0076783946715295315,0.9650530815124512,0.592471718788147,31,40,0.369296133518219,189.03131103515625,-15.903547286987305,91.25594329833984,1.0019105672836304,1746562092.451779,22.396142959594727,-0.13397186994552612,0.010133792646229267,0.9558143615722656,15.062994003295898,-0.2718784213066101,6.249653339385986,44.540000915527344,0.00020399999630171806,6488.133837066,640000.0,7.853374004364014,1.0019105672836304,0.9558143615722656,-0.04835796356201172,1.0019105672836304,36.42499923706055
