Loss/Loss_pi,_step,Time/Total,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Misc/AcceptanceStep,Metrics/LagrangeMultiplier/Min,Train/Epoch,Train/KL,Train/LR,_runtime,Time/Update,Value/reward,Train/PolicyStd,Train/StopIter,Misc/gradient_norm,Loss/Loss_cost_critic,TotalEnvSteps,Loss/Loss_reward_critic,Misc/xHx,Loss/Loss_reward_critic/Delta,Value/Adv,Time/Epoch,Metrics/EpLen,Train/PolicyRatio,Misc/Alpha,Misc/H_inv_g,Metrics/EpRet,Loss/Loss_cost_critic/Delta,Value/cost,Metrics/EpCost,Time/FPS,Metrics/LagrangeMultiplier,Misc/FinalStepNorm,_timestamp,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Std,Train/Entropy,Time/Rollout
-0.005924558732658625,1,110.21593475341797,0.00019581426749937236,0.03599999472498894,-0.005924558732658625,1,0.03599999472498894,0,0.0002504548756405711,0,219.529958916,15.693989753723145,0.1488094925880432,0.9935925006866455,10,0.04055066406726837,4.676331520080566,20000.0,0.009964772500097752,0.004275225568562746,0.009964772500097752,-1.4114379887075756e-08,110.21464538574219,1000,0.9997231364250183,2.1628928184509277,0.15077663958072662,-0.4370388984680176,4.676331520080566,-0.009965052828192711,49.400001525878906,181.46408081054688,0.03599999472498894,0.3261137008666992,1743320601.5431554,0.9997231364250183,0.9997231364250183,0,1.4124979972839355,94.5206069946289
-0.0087667778134346,2,217.70004272460938,0.0008341704378835857,0.07102178037166595,-0.002842219080775976,1,0.07102178037166595,1,0.0002546774921938777,0,326.44327327,14.676513671875,0.13347667455673218,0.9972500801086426,10,0.04814286530017853,4.086089134216309,40000.0,0.008899735286831856,0.005301263183355331,-0.0010650372132658958,-6.103515470812226e-09,107.37877655029297,1000,1.0011796951293945,1.942338466644287,0.17764727771282196,-0.04679189994931221,-0.5902423858642578,1.3308711051940918,59.25,186.2565460205078,0.07102178037166595,0.3450511395931244,1743320709.0576766,1.0011796951293945,1.0011796951293945,0,1.4161676168441772,92.70223236083984
-0.007219923194497824,3,324.5897521972656,0.0002553256053943187,0.10611364990472794,0.0015468546189367771,1,0.10611364990472794,2,0.000312462798319757,0,435.993576241,13.351298332214355,0.12834271788597107,0.9949992299079895,10,0.05232919380068779,5.615694522857666,60000.0,0.006082821637392044,0.00456555001437664,-0.0028169136494398117,-2.6702879907247734e-09,106.744873046875,1000,0.9996388554573059,2.092993974685669,0.15776416659355164,0.11550533771514893,1.5296053886413574,1.44743013381958,59.483333587646484,187.3626251220703,0.10611364990472794,0.3301994502544403,1743320815.9709957,0.9996389150619507,0.9996389150619507,0,1.4137088060379028,93.39354705810547
-0.008032135665416718,4,434.1964416503906,0.00036954355891793966,0.14124980568885803,-0.0008122124709188938,1,0.14124980568885803,3,0.0002914730866905302,0,545.061533634,14.607084274291992,0.11772209405899048,0.9861353039741516,10,0.050683535635471344,5.1191511154174805,80000.0,0.012932579033076763,0.00560019863769412,0.006849757395684719,-1.5258788677030566e-09,109.43869018554688,1000,1.0005226135253906,1.889787197113037,0.18545211851596832,0.3985423743724823,-0.49654340744018555,2.5649526119232178,59.61249923706055,182.75071716308594,0.14124980568885803,0.3504650294780731,1743320925.5210333,1.0005226135253906,1.0005226135253906,0,1.4040125608444214,94.8315658569336
-0.009518652223050594,5,543.2684936523438,0.00039634897257201374,0.1765429824590683,-0.0014865165576338768,1,0.1765429824590683,4,0.0003275649796705693,0,654.523720599,14.973306655883789,0.1362573206424713,0.9806079268455505,10,0.05056171119213104,5.047969341278076,100000.0,0.018236322328448296,0.007416233420372009,0.0053037432953715324,0.0,108.96126556396484,1000,1.0005604028701782,1.642188549041748,0.19763077795505524,0.7748929858207703,-0.0711817741394043,2.888810157775879,69.12999725341797,183.5514678955078,0.1765429824590683,0.32454702258110046,1743321034.589087,1.0005605220794678,1.0005605220794678,0,1.3981643915176392,93.98789978027344
-0.01021976862102747,6,652.750732421875,0.0005060431431047618,0.2120225578546524,-0.0007011163979768753,1,0.2120225578546524,5,0.0003003880847245455,0,764.881286723,15.063002586364746,0.15281669795513153,0.9876208305358887,10,0.12380686402320862,4.382099151611328,120000.0,0.017081234604120255,0.011003151535987854,-0.001155087724328041,-3.814697002724188e-09,109.37401580810547,1000,0.9992843270301819,1.3482059240341187,0.23526407778263092,1.3412292003631592,-0.665870189666748,4.056737422943115,76.86000061035156,182.85879516601562,0.2120225578546524,0.3171844184398651,1743321144.0514503,0.9992843866348267,0.9992843866348267,0,1.4049367904663086,94.31098175048828
-0.011714648455381393,7,763.0924682617188,0.0008328779367730021,0.2477129101753235,-0.0014948798343539238,1,0.2477129101753235,6,0.0003383381408639252,0,873.025978877,15.528070449829102,0.19922083616256714,0.9866141676902771,10,0.08235646039247513,4.518739700317383,140000.0,0.01812957040965557,0.01373516209423542,0.0010483358055353165,1.0681151962899094e-08,110.25548553466797,1000,1.0011777877807617,1.2066961526870728,0.25910305976867676,1.88603937625885,0.1366405487060547,5.4825358390808105,84.63999938964844,181.39688110351562,0.2477129101753235,0.3126586675643921,1743321254.4089239,1.0011777877807617,1.0011777877807617,0,1.4029169082641602,94.72737884521484
-0.011248867027461529,8,871.2300415039062,0.0009420382557436824,0.28361621499061584,0.00046578142791986465,1,0.28361621499061584,7,0.0003452597593422979,0,982.820708516,14.800077438354492,0.2729957103729248,0.9777807593345642,10,0.11182582378387451,4.742059230804443,160000.0,0.044149789959192276,0.013064621947705746,0.026020219549536705,4.577636492086867e-09,108.03456115722656,1000,0.9986677169799805,1.23727548122406,0.24770453572273254,3.029566764831543,0.22331953048706055,5.572932243347168,88.04000091552734,185.12594604492188,0.28361621499061584,0.30647873878479004,1743321362.5537047,0.9986677169799805,0.9986677169799805,0,1.392468810081482,93.23445892333984
-0.010673455893993378,9,980.8445434570312,0.0007361649768427014,0.319681316614151,0.0005754111334681511,1,0.319681316614151,8,0.00032832191209308803,0,1093.069986475,14.928230285644531,0.24041074514389038,0.9666380882263184,10,0.09371554851531982,2.7192769050598145,180000.0,0.02518576756119728,0.011500606313347816,-0.018964022397994995,1.5258788677030566e-09,109.50442504882812,1000,1.001041054725647,1.3187255859375,0.2311050444841385,3.6453564167022705,-2.022782325744629,5.362987518310547,86.5199966430664,182.64102172851562,0.319681316614151,0.30476412177085876,1743321472.34824,1.0010411739349365,1.0010411739349365,0,1.3811861276626587,94.57614135742188
-0.009514396078884602,10,1091.1961669921875,0.0003290263994131237,0.35558077692985535,0.001159059815108776,1,0.35558077692985535,9,0.000298442377243191,0,1202.034541119,15.189019203186035,0.2539721131324768,0.9671685099601746,10,0.08116170763969421,1.9353920221328735,200000.0,0.0271966103464365,0.009951924905180931,0.0020108427852392197,1.5258788677030566e-09,110.06078338623047,1000,0.9995346665382385,1.4176244735717773,0.21470031142234802,4.007156848907471,-0.7838848829269409,4.869170665740967,71.54000091552734,181.71775817871094,0.35558077692985535,0.304364413022995,1743321582.5977106,0.9995347261428833,0.9995347261428833,0,1.382301926612854,94.8717269897461
-0.008094477467238903,11,1200.2470703125,0.0005118032568134367,0.3909616470336914,0.0014199186116456985,1,0.3909616470336914,10,0.0003402463044039905,0,1311.148649395,13.12983512878418,0.337199330329895,0.9564213156700134,10,0.07823579013347626,1.7011152505874634,220000.0,0.04126664623618126,0.007845471613109112,0.014070035889744759,-1.602172794434864e-08,108.86286926269531,1000,0.9992761611938477,1.5966333150863647,0.17901331186294556,4.615756988525391,-0.23427677154541016,5.356837272644043,58.63999938964844,183.71737670898438,0.3909616470336914,0.28581860661506653,1743321691.562311,0.9992761611938477,0.9992761611938477,0,1.371172308921814,95.73300170898438
-0.009988117031753063,12,1309.3419189453125,0.0003880881704390049,0.42535239458084106,-0.0018936395645141602,1,0.42535239458084106,11,0.00031537513132207096,0,1422.103066395,15.565081596374512,0.44147783517837524,0.9455323815345764,10,0.11383815854787827,1.7652913331985474,240000.0,0.0649324283003807,0.011834505014121532,0.023665782064199448,-7.629394005448376e-09,108.99425506591797,1000,1.0005488395690918,1.2999892234802246,0.22652918100357056,5.481356620788574,0.06417608261108398,4.769585132598877,44.13999938964844,183.49591064453125,0.42535239458084106,0.29448550939559937,1743321800.6763608,1.0005488395690918,1.0005488395690918,0,1.3576725721359253,93.42914581298828
-0.013308691792190075,13,1420.3330078125,0.0011116934474557638,0.4587143063545227,-0.0033205747604370117,1,0.4587143063545227,12,0.00038040545769035816,0,1531.607905556,15.414291381835938,0.3700571656227112,0.9289140701293945,10,0.12334764003753662,2.17423677444458,260000.0,0.029284074902534485,0.01824101433157921,-0.03564835339784622,-7.629394005448376e-09,110.8698959350586,1000,0.9984278678894043,1.0471054315567017,0.25945615768432617,5.4043192863464355,0.4089454412460327,3.7298805713653564,39.689998626708984,180.39161682128906,0.4587143063545227,0.27167797088623047,1743321911.6309335,0.9984278678894043,0.9984278678894043,0,1.3407907485961914,95.45558166503906
-0.009871323592960835,14,1529.7664794921875,0.0006090500392019749,0.49087411165237427,0.0034373681992292404,1,0.49087411165237427,13,0.0003083986521232873,0,1641.67668146,15.195539474487305,0.44282543659210205,0.9192360043525696,10,0.13275383412837982,1.492374300956726,280000.0,0.05879386514425278,0.011194217018783092,0.029509790241718292,-1.2207030941624453e-08,109.3536376953125,1000,0.9991386532783508,1.3366507291793823,0.22464758157730103,6.132409572601318,-0.681862473487854,4.948528289794922,32.970001220703125,182.8928680419922,0.49087411165237427,0.30027535557746887,1743322021.1355503,0.9991387128829956,0.9991387128829956,0,1.3301841020584106,94.1580581665039
-0.009520395658910275,15,1639.9075927734375,0.0004971080343239009,0.5218448638916016,0.00035092793405056,1,0.5218448638916016,14,0.0003206555265933275,0,1752.473976708,15.605443954467773,0.5345394611358643,0.9063431620597839,10,0.10744789242744446,1.2099292278289795,300000.0,0.07408680766820908,0.00993557833135128,0.015292942523956299,-6.103515470812226e-09,109.98627471923828,1000,1.000702977180481,1.418790340423584,0.21467022597789764,7.38408088684082,-0.2824450731277466,3.8409745693206787,29.979999542236328,181.84088134765625,0.5218448638916016,0.30457204580307007,1743322131.204459,1.0007030963897705,1.0007030963897705,0,1.3155790567398071,94.38079071044922
-0.011074512265622616,16,1750.6614990234375,0.0010553570464253426,0.5517886877059937,-0.0015541166067123413,1,0.5517886877059937,15,0.0003395208332221955,0,1860.263671125,15.290498733520508,0.6807711124420166,0.9057410359382629,10,0.17753377556800842,1.3767826557159424,320000.0,0.04991218075156212,0.013054185546934605,-0.024174626916646957,0.0,110.67523193359375,1000,1.0014925003051758,1.2377699613571167,0.22759531438350677,7.913757801055908,0.1668534278869629,3.774738311767578,29.979999542236328,180.7089080810547,0.5517886877059937,0.2817106544971466,1743322242.0017197,1.0014925003051758,1.0014925003051758,0,1.315222144126892,95.38470458984375
-0.012814570218324661,17,1858.39892578125,0.0005642058094963431,0.5809733271598816,-0.0017400579527020454,1,0.5809733271598816,16,0.0003342231793794781,0,1970.591733748,13.641783714294434,0.7993959188461304,0.9053646922111511,10,0.16511976718902588,1.3322750329971313,340000.0,0.05613960325717926,0.01854037120938301,0.006227422505617142,2.2888182460434336e-09,107.60907745361328,1000,1.0007978677749634,1.0386176109313965,0.2802254855632782,8.217608451843262,-0.044507622718811035,3.630016326904297,32.34000015258789,185.85794067382812,0.5809733271598816,0.2910471260547638,1743322349.791405,1.000797986984253,1.000797986984253,0,1.3149276971817017,93.96726989746094
-0.009532418102025986,18,1968.756591796875,0.0004015189770143479,0.6092116236686707,0.0032821521162986755,1,0.6092116236686707,17,0.0003103363560512662,0,2079.155262109,15.25776481628418,0.8204553723335266,0.8910350203514099,10,0.1072218269109726,1.4035439491271973,360000.0,0.06633317470550537,0.011371338739991188,0.01019357144832611,0.0,110.17913055419922,1000,1.0005677938461304,1.3261998891830444,0.22719796001911163,9.184636116027832,0.07126891613006592,4.1943769454956055,27.1200008392334,181.5225830078125,0.6092116236686707,0.3013099133968353,1743322460.1195643,1.0005677938461304,1.0005677938461304,0,1.2986681461334229,94.92134094238281
-0.012150917202234268,19,2077.373779296875,4.158489537076093e-05,0.6368956565856934,-0.0026184991002082825,1,0.6368956565856934,18,0.0003095853899139911,0,2189.424028077,14.766098976135254,0.7787511944770813,0.8825421333312988,10,0.18186168372631073,1.7667236328125,380000.0,0.06323760002851486,0.017219776287674904,-0.003095574676990509,-2.2888182460434336e-09,108.46829986572266,1000,0.9999411702156067,1.0777080059051514,0.2703823447227478,9.493990898132324,0.36317968368530273,4.183466911315918,31.8799991607666,184.3856658935547,0.6368956565856934,0.2913932204246521,1743322568.6826785,0.9999412298202515,0.9999412298202515,0,1.2885854244232178,93.70215606689453
-0.0103882672265172,20,2187.642333984375,0.00032076562638394535,0.6642065644264221,0.0017626499757170677,1,0.6642065644264221,19,0.00030303531093522906,0,2297.318176373,15.538541793823242,0.7559520602226257,0.8818885684013367,10,0.094762422144413,1.7576429843902588,400000.0,0.06058567389845848,0.011350225657224655,-0.0026519261300563812,-6.866454960174906e-09,110.17371368408203,1000,1.0004535913467407,1.3274328708648682,0.22817891836166382,9.218738555908203,-0.009080648422241211,3.9582695960998535,33.709999084472656,181.53150939941406,0.6642065644264221,0.30289220809936523,1743322678.9516368,1.0004537105560303,1.0004537105560303,0,1.2880926132202148,94.63512420654297
-0.012165501713752747,21,2295.52880859375,0.00042059746920131147,0.6913981437683105,-0.0017772344872355461,1,0.6913981437683105,20,0.0003090236277785152,0,2408.675312446,14.130111694335938,0.8429126739501953,0.870318591594696,10,0.19731806218624115,1.638596773147583,420000.0,0.05589109659194946,0.020265530794858932,-0.004694577306509018,3.051757735406113e-09,107.7922134399414,1000,0.9994052052497864,0.9934268593788147,0.2982887029647827,9.443258285522461,-0.11904621124267578,4.051025867462158,37.25,185.5421600341797,0.6913981437683105,0.29632797837257385,1743322786.8458614,0.9994052648544312,0.9994052648544312,0,1.2755993604660034,93.66207122802734
-0.011338810436427593,22,2406.896728515625,1.2926560657433583e-06,0.7182952761650085,0.0008266912773251534,1,0.7182952761650085,21,0.0003187079855706543,0,2519.179754455,15.79600715637207,0.8181761503219604,0.8622826933860779,10,0.09907525777816772,1.3969125747680664,440000.0,0.06882136315107346,0.01596814952790737,0.012930266559123993,0.0,111.26505279541016,1000,0.999998152256012,1.1191481351852417,0.27370378375053406,9.3980712890625,-0.2416841983795166,3.678269624710083,33.59000015258789,179.75096130371094,0.7182952761650085,0.3063150644302368,1743322898.2031376,0.9999982118606567,0.9999982118606567,0,1.2656747102737427,95.46900939941406
-0.010035528801381588,23,2517.400634765625,0.00018465939501766115,0.7448142170906067,0.0013032816350460052,1,0.7448142170906067,22,0.00034567390684969723,0,2628.643412602,15.864593505859375,0.9351763725280762,0.8550460934638977,10,0.14276210963726044,1.1041388511657715,460000.0,0.062399011105298996,0.012299275025725365,-0.00642235204577446,-3.051757735406113e-09,110.41419982910156,1000,1.0002611875534058,1.2751904726028442,0.2176934778690338,9.045879364013672,-0.2927737236022949,3.8001747131347656,31.31999969482422,181.13612365722656,0.7448142170906067,0.27760064601898193,1743323008.7076,1.0002611875534058,1.0002611875534058,0,1.2570644617080688,94.54957580566406
-0.011254634708166122,24,2626.86572265625,3.7061148759676144e-05,0.7708547115325928,-0.0012191059067845345,1,0.7708547115325928,23,0.0003210446739103645,0,2737.283824829,15.704778671264648,0.998663067817688,0.8448380827903748,10,0.16773881018161774,1.2464932203292847,480000.0,0.053938064724206924,0.015489492565393448,-0.008460946381092072,3.8146971692576415e-10,109.3764877319336,1000,0.9999475479125977,1.1363085508346558,0.26066717505455017,8.774263381958008,0.14235436916351318,3.4975180625915527,28.709999084472656,182.8546600341797,0.7708547115325928,0.2961983382701874,1743323118.1710944,0.9999475479125977,0.9999475479125977,0,1.245615839958191,93.67167663574219
-0.012068496085703373,25,2735.5,0.0003860651340801269,0.7964503765106201,-0.0008138613775372505,1,0.7964503765106201,24,0.00034169561695307493,0,2846.848471065,14.479328155517578,0.9210821986198425,0.8377501368522644,10,0.15467068552970886,1.1765263080596924,500000.0,0.06796574592590332,0.016942931339144707,0.014027681201696396,6.103515470812226e-09,108.54264831542969,1000,1.0005459785461426,1.0864771604537964,0.259937584400177,8.823014259338379,-0.06996691226959229,3.093770742416382,28.219999313354492,184.25938415527344,0.7964503765106201,0.2824162542819977,1743323226.8114123,1.0005459785461426,1.0005459785461426,0,1.2377876043319702,94.06327819824219
-0.010993984527885914,26,2845.090087890625,0.0008266401709988713,0.8215900659561157,0.001074511557817459,1,0.8215900659561157,25,0.00031556730391457677,0,2956.603571155,15.212846755981445,1.0611989498138428,0.8335497975349426,10,0.16635078191757202,1.3530348539352417,520000.0,0.06754552572965622,0.015086272731423378,-0.00042022019624710083,-1.0681151962899094e-08,109.49417877197266,1000,1.0011690855026245,1.1513937711715698,0.2564238905906677,9.12889289855957,0.17650854587554932,3.2119059562683105,27.079999923706055,182.65811157226562,0.8215900659561157,0.29524487257003784,1743323336.3767288,1.0011690855026245,1.0011690855026245,0,1.2321783304214478,94.28130340576172
-0.013393706642091274,27,2954.822265625,4.777303729497362e-06,0.846346914768219,-0.0023997221142053604,1,0.846346914768219,26,0.00035234226379543543,0,3068.042044544,15.40909481048584,0.7699692845344543,0.8303523063659668,10,0.15118999779224396,1.1916836500167847,540000.0,0.043607864528894424,0.020464617758989334,-0.023937661200761795,-3.051757735406113e-09,109.67060089111328,1000,1.0000066757202148,0.9885828495025635,0.2789038419723511,8.617116928100586,-0.16135120391845703,3.447096109390259,27.299999237060547,182.36427307128906,0.846346914768219,0.275719553232193,1743323446.1313128,1.0000066757202148,1.0000066757202148,0,1.2275938987731934,94.26148223876953
-0.014820399694144726,28,3066.266845703125,0.0005108197801746428,0.8712018132209778,-0.0014266930520534515,1,0.8712018132209778,27,0.0003532909322530031,0,3176.858373959,15.656012535095215,0.9227184653282166,0.8240079879760742,10,0.1792754828929901,2.0189452171325684,560000.0,0.0540086105465889,0.02937372401356697,0.010400746017694473,-1.7166137400437265e-09,111.35054016113281,1000,0.9992775917053223,0.8251547813415527,0.3307764232158661,8.53280258178711,0.8272615671157837,3.748042106628418,34.209999084472656,179.6129608154297,0.8712018132209778,0.2729417681694031,1743323557.5698562,0.9992775917053223,0.9992775917053223,0,1.2200895547866821,95.69450378417969
-0.016139304265379906,29,3175.0908203125,8.019144297577441e-05,0.896351158618927,-0.00131890457123518,1,0.896351158618927,28,0.0003220226208213717,0,3286.550499537,14.142586708068848,0.9227015376091003,0.8250961303710938,10,0.1665857881307602,2.028423547744751,580000.0,0.07232200354337692,0.02915995568037033,0.018313392996788025,-9.53674295089968e-09,108.73933410644531,1000,1.0001134872436523,0.828173816204071,0.358209490776062,8.795539855957031,0.009478330612182617,4.30178689956665,37.38999938964844,183.92608642578125,0.896351158618927,0.2966597080230713,1743323666.386529,1.0001134872436523,1.0001134872436523,0,1.2209237813949585,94.5967025756836
-0.018008120357990265,30,3284.765380859375,0.0009330750326626003,0.9222378730773926,-0.0018688160926103592,1,0.9222378730773926,29,0.0003181043721269816,0,3393.76287996,15.646060943603516,0.9460089802742004,0.8228473663330078,10,0.36180996894836426,2.3015546798706055,600000.0,0.058682188391685486,0.04200561344623566,-0.013639815151691437,-9.918212917625624e-09,109.59500122070312,1000,1.0013195276260376,0.6900193691253662,0.4220523238182068,8.403014183044434,0.2731311321258545,4.494358539581299,45.25,182.49008178710938,0.9222378730773926,0.29122427105903625,1743323776.0780718,1.0013196468353271,1.0013196468353271,0,1.2175875902175903,93.94889068603516
-0.013213686645030975,31,3391.991943359375,0.0009289165027439594,0.9487440586090088,0.0047944337129592896,1,0.9487440586090088,30,0.00034026874345727265,0,3504.611411397,13.070094108581543,0.9512566328048706,0.8170337677001953,10,0.22735507786273956,1.4802908897399902,620000.0,0.05750002712011337,0.023580599576234818,-0.001182161271572113,1.525878801089675e-08,107.12811279296875,1000,0.9986863136291504,0.9209530353546143,0.3127625286579132,7.904543399810791,-0.8212637901306152,4.871366024017334,44.439998626708984,186.69236755371094,0.9487440586090088,0.28803959488868713,1743323883.2907958,0.9986863136291504,0.9986863136291504,0,1.2105388641357422,94.05799102783203
-0.015439013950526714,32,3502.83056640625,0.0008011272875592113,0.9758618474006653,-0.002225327305495739,1,0.9758618474006653,31,0.0003193187585566193,0,3614.606671062,15.57827091217041,1.0917984247207642,0.8123458027839661,10,0.1667765974998474,1.6958624124526978,640000.0,0.04902014136314392,0.030599908903241158,-0.008479885756969452,-3.051757735406113e-09,110.75846862792969,1000,1.0011329650878906,0.8084531426429749,0.3629794418811798,8.692391395568848,0.21557152271270752,4.182445526123047,45.31999969482422,180.57310485839844,0.9758618474006653,0.29345187544822693,1743323994.1391542,1.0011329650878906,1.0011329650878906,0,1.203275203704834,95.18016815185547
