_timestamp,Loss/Loss_pi/Delta,Time/Rollout,Time/FPS,Train/PolicyStd,Metrics/EpCost,Misc/Nu_star,Loss/Loss_cost_critic,Misc/cost_gradient_norm,Train/PolicyRatio/Min,Value/Adv,Train/Entropy,Loss/Loss_reward_critic,Misc/OptimCase,Misc/Alpha,Train/StopIter,Time/Epoch,Loss/Loss_cost_critic/Delta,Misc/H_inv_g,Value/reward,Misc/AcceptanceStep,Misc/r,Misc/gradient_norm,Train/PolicyRatio/Std,TotalEnvSteps,Misc/B,Train/Epoch,Misc/xHx,Value/cost,_step,Train/LR,Misc/FinalStepNorm,Time/Total,Train/PolicyRatio/Max,Time/Update,Loss/Loss_pi,Misc/A,Train/PolicyRatio,Misc/s,_runtime,Misc/q,Metrics/EpLen,Loss/Loss_reward_critic/Delta,Metrics/EpRet,Misc/Lambda_star,Train/KL
1743306012.5629077,-0.003808261128142476,77.3990478515625,232.10537719726562,1.0171113014221191,55.95000076293945,0.9776091575622559,8.254852294921875,0.1094563752412796,1.00103759765625,1.5258788677030566e-09,1.4356690645217896,0.007762059103697538,0,1.7618434429168701,10,86.16776275634766,8.254852294921875,0.18537867069244385,-0.05293610319495201,1,0.0017181654693558812,0.0721924901008606,0.0007336923154070973,20000.0,-149589.359375,0,0.00644309725612402,0.14461389183998108,1,0,0.32885614037513733,86.1685791015625,1.00103759765625,8.76869010925293,-0.003808261128142476,0.006302028428763151,1.00103759765625,0.02092662826180458,171.778573787,0.00644309725612402,1000,0.007762059103697538,0.28974729776382446,0,0.00013049055996816605
1743306097.2025728,-0.002011507051065564,75.83792114257812,236.45823669433594,1.0241849422454834,95.07499694824219,0.5623574256896973,7.020633697509766,0.22532621026039124,0.9999601244926453,1.2207030941624453e-08,1.4427372217178345,0.00449804263189435,0,1.4894325733184814,10,84.58153533935547,-1.2342185974121094,0.2221781462430954,-0.03744779899716377,1,0.00601591169834137,0.08468902111053467,2.8238451704964973e-05,40000.0,-142931.328125,1,0.009015458635985851,0.8100506067276001,2,0,0.32727494835853577,170.83055114746094,0.9999601244926453,8.74359130859375,-0.00581976817920804,0.008443192578852177,0.9999601244926453,0.06324192881584167,256.823856535,0.009015458635985851,1000,-0.0032640164718031883,-0.311432421207428,0,0.00014463800471276045
1743306182.2477946,0.0033317403867840767,76.22350311279297,235.318359375,1.0291211605072021,73.11666870117188,0.8177222609519958,2.339988946914673,0.12285193055868149,0.9988273978233337,0.0,1.4474390745162964,0.0034167044796049595,0,1.1848399639129639,10,84.99124908447266,-4.680644750595093,0.26332059502601624,-0.053494811058044434,1,0.005834215320646763,0.11443769186735153,0.0008291690028272569,60000.0,-178736.984375,2,0.014246569946408272,0.9660603404045105,3,0,0.33984437584877014,255.87945556640625,0.9988273978233337,8.767719268798828,-0.0024880277924239635,0.01310855895280838,0.9988273978233337,0.029910121113061905,342.119406209,0.014246569946408272,1000,-0.0010813381522893906,-0.49255430698394775,0,0.00012926867930218577
1743306267.543368,0.0023069019662216306,76.47813415527344,234.67591857910156,1.0368825197219849,58.29999923706055,1.1223336458206177,1.7860960960388184,0.09919276088476181,1.000821590423584,-1.1444091230217168e-09,1.454999566078186,0.004838038235902786,0,1.395984172821045,10,85.22390747070312,-0.5538928508758545,0.229315847158432,-0.07044153660535812,1,0.005519522819668055,0.08812478184700012,0.0005809521535411477,80000.0,-214067.65625,3,0.010262863710522652,0.8896661996841431,4,0,0.3362850844860077,341.1573791503906,1.000821590423584,8.745757102966309,-0.00018112582620233297,0.008344119414687157,1.000821590423584,0.015877632424235344,427.291349178,0.010262863710522652,1000,0.0014213337562978268,-0.7902167439460754,0,0.00013576881610788405
1743306352.7153118,-0.0020622193114832044,76.3319091796875,235.0322723388672,1.0295013189315796,49.119998931884766,1.3284783363342285,1.215591311454773,0.11289481818675995,0.9989209175109863,0.0,1.4479578733444214,0.0045243799686431885,0,1.092161774635315,10,85.09469604492188,-0.5705047845840454,0.24114136397838593,-0.09190113842487335,1,0.0021776228677481413,0.21614059805870056,0.0007630546460859478,100000.0,-212909.796875,4,0.016767017543315887,0.7217822074890137,5,0,0.3112095892429352,426.32177734375,0.9989209175109863,8.762767791748047,-0.0022433451376855373,0.016348566859960556,0.9989209175109863,0.011332367546856403,512.513797894,0.016767017543315887,1000,-0.0003136582672595978,-0.8587134480476379,0,0.0001804289495339617
1743306437.93774,-0.0024161450564861298,76.3667221069336,234.83506774902344,1.0364168882369995,39.09000015258789,1.1149033308029175,1.0825594663619995,0.06600980460643768,0.99931401014328,1.2588500908350397e-08,1.4546703100204468,0.0059829894453287125,0,0.9668598771095276,10,85.16615295410156,-0.13303184509277344,0.26585981249809265,-0.09710744023323059,1,-0.0002955984091386199,0.24699214100837708,0.0004850540426559746,120000.0,-94967.6328125,5,0.021394528448581696,1.24492609500885,6,0,0.37095722556114197,511.5663146972656,0.99931401014328,8.799408912658691,-0.004659490194171667,0.021389096975326538,0.99931401014328,0.016089973971247673,597.963421132,0.021394528448581696,1000,0.001458609476685524,-1.2671194076538086,0,8.8369422883261e-05
1743306523.3874383,0.002124718390405178,76.59481048583984,234.2124786376953,1.0423334836959839,16.75,1.3529962301254272,1.2390162944793701,0.07270850986242294,1.000176191329956,4.577636492086867e-09,1.460137963294983,0.006359381135553122,0,1.051403284072876,10,85.39254760742188,0.1564568281173706,0.20624104142189026,-0.14207011461257935,1,0.0011635494884103537,0.2724599540233612,0.00012458613491617143,140000.0,-25679.84765625,6,0.018092187121510506,0.5916290283203125,7,0,0.36412811279296875,597.0159912109375,1.000176191329956,8.797718048095703,-0.002534771803766489,0.01796826906502247,1.0001760721206665,0.010925376787781715,683.213776688,0.018092187121510506,1000,0.0003763916902244091,-1.5007208585739136,0,0.00010381796164438128
1743306608.6377816,-0.00039832713082432747,76.4004135131836,234.79115295410156,1.0569998025894165,14.789999961853027,1.3578128814697266,1.220155954360962,0.10318639129400253,1.0013301372528076,-2.6702879907247734e-08,1.4736829996109009,0.006954205222427845,0,1.5471214056015015,10,85.18208312988281,-0.018860340118408203,0.18957184255123138,-0.13580892980098724,1,0.0010136484634131193,0.10264301300048828,0.0009404366719536483,160000.0,-20164.419921875,7,0.008355658501386642,0.18067006766796112,8,0,0.34365761280059814,682.2533569335938,1.0013301372528076,8.781654357910156,-0.0029330989345908165,0.008260942064225674,1.001330018043518,0.010848002508282661,768.653224239,0.008355658501386642,1000,0.0005948240868747234,-2.0619637966156006,0,0.00012728909496217966
1743306694.077188,0.0013741853181272745,76.5868148803711,234.23846435546875,1.0764765739440918,14.0,1.6219956874847412,0.8903059959411621,0.07335726916790009,1.0001933574676514,-1.4495848965623281e-08,1.4915982484817505,0.006079941522330046,0,0.8827953934669495,10,85.3830795288086,-0.3298499584197998,0.2741796374320984,-0.15186868607997894,1,0.001395328901708126,0.2933270335197449,0.0001366119977319613,180000.0,-25782.5078125,8,0.025663135573267937,0.9931642413139343,9,0,0.36930662393569946,767.7061767578125,1.0001933574676514,8.796239852905273,-0.001558913616463542,0.025407027453184128,1.0001932382583618,0.007602037861943245,854.156258297,0.025663135573267937,1000,-0.0008742637000977993,-2.193075656890869,0,9.211112046614289e-05
1743306779.580248,-0.0035563723649829626,76.6496810913086,234.11253356933594,1.078391432762146,20.1299991607666,0.9505429267883301,1.692478895187378,0.14018522202968597,1.000197410583496,-7.629394005448376e-09,1.4934234619140625,0.0063988580368459225,0,1.1799697875976562,10,85.42900848388672,0.8021728992462158,0.2560650706291199,-0.1642737239599228,1,0.00033970363438129425,0.10985895991325378,0.0001395903673255816,200000.0,-18306.298828125,9,0.014364414848387241,0.25025323033332825,10,0,0.36309775710105896,853.1918334960938,1.000197410583496,8.779287338256836,-0.005115285981446505,0.014359201304614544,1.000197410583496,0.02213534712791443,939.730402294,0.014364414848387241,1000,0.00031891651451587677,-2.426373243331909,0,0.0001074134124792181
1743306865.1544445,0.002803096082061529,76.6768569946289,233.89015197753906,1.0598196983337402,22.049999237060547,1.0756611824035645,1.487200140953064,0.1067909300327301,0.9995145797729492,3.6239622414058204e-09,1.4764714241027832,0.007053812500089407,0,1.0300201177597046,10,85.51022338867188,-0.20527875423431396,0.2487214207649231,-0.2240816354751587,1,0.0033320975489914417,0.2540559768676758,0.00034324394073337317,220000.0,-28127.935546875,10,0.018851174041628838,1.099859595298767,11,0,0.3536415100097656,938.77490234375,0.9995145797729492,8.83334732055664,-0.0023121898993849754,0.01820884644985199,0.9995145797729492,0.01728537306189537,1025.193065706,0.018851174041628838,1000,0.0006549544632434845,-2.7725934982299805,0,0.00012039161811117083
1743306950.617127,-0.0030707442201673985,76.603759765625,234.19569396972656,1.069470763206482,19.68000030517578,1.3640528917312622,1.3319494724273682,0.09783759713172913,1.001758337020874,3.051757735406113e-09,1.4859143495559692,0.007625994272530079,0,1.0803059339523315,10,85.39866638183594,-0.1552506685256958,0.19830895960330963,-0.2432224601507187,1,-0.0005998915294185281,0.3455126881599426,0.0012432197108864784,240000.0,-36031.50390625,11,0.017137056216597557,1.0985389947891235,12,0,0.3509131968021393,1024.239013671875,1.001758337020874,8.794885635375977,-0.005382934119552374,0.01710357703268528,1.0017582178115845,0.010748977772891521,1110.761915659,0.017137056216597557,1000,0.0005721817724406719,-3.1264519691467285,0,0.0001237725664395839
1743307036.185933,0.004643358231987804,76.72390747070312,233.89588928222656,1.0831342935562134,18.219999313354492,1.4623161554336548,0.6736494302749634,0.07302338629961014,1.000178575515747,-1.3732909920349812e-08,1.4987808465957642,0.008603962138295174,0,0.8712051510810852,10,85.50813293457031,-0.6583000421524048,0.288542777299881,-0.21800322830677032,1,0.002162701217457652,0.311236172914505,0.00012621576024685055,260000.0,-35493.51953125,12,0.026350507512688637,1.2490712404251099,13,0,0.3797176778316498,1109.814208984375,1.000178575515747,8.784196853637695,-0.0007395758875645697,0.02585042081773281,1.0001784563064575,0.009352914057672024,1196.018509115,0.026350507512688637,1000,0.0009779678657650948,-2.978689670562744,0,9.583555220160633e-05
1743307121.4425054,0.00048642081674188375,76.32752990722656,234.79405212402344,1.0813847780227661,16.350000381469727,1.9855045080184937,0.4336899220943451,0.10271938890218735,0.9997725486755371,4.577636492086867e-09,1.496979832649231,0.009977718815207481,0,1.1457898616790771,10,85.1810302734375,-0.2399595081806183,0.21723303198814392,-0.2634611129760742,1,0.0016624064883217216,0.27327796816825867,0.0001608604652574286,280000.0,-52692.296875,13,0.015234203077852726,0.9939355254173279,14,0,0.3386882245540619,1195.052734375,0.9997725486755371,8.853475570678711,-0.00025315507082268596,0.014689466916024685,0.9997725486755371,0.005073263309895992,1281.718232174,0.015234203077852726,1000,0.0013737566769123077,-3.1058754920959473,0,0.00015437763067893684
1743307207.1422992,-0.00636702572228387,76.73372650146484,233.55372619628906,1.0858783721923828,9.550000190734863,1.6958318948745728,0.652737557888031,0.10883913934230804,1.0006341934204102,-1.9836425835251248e-08,1.5011736154556274,0.010098578408360481,0,1.0803639888763428,10,85.6333999633789,0.2190476357936859,0.20504137873649597,-0.2751213014125824,1,-0.0029744624625891447,0.352506548166275,0.0004483862721826881,300000.0,-13114.1982421875,14,0.017135214060544968,1.3457720279693604,15,0,0.31738585233688354,1280.7607421875,1.0006341934204102,8.899648666381836,-0.006620180793106556,0.015863021835684776,1.0006341934204102,0.006954465992748737,1369.37783471,0.017135214060544968,1000,0.00012085959315299988,-3.5348377227783203,0,0.00013407495862338692
1743307294.8017876,0.0035368597600609064,78.56611633300781,228.29513549804688,1.08515202999115,7.369999885559082,1.6483807563781738,0.5419926047325134,0.07410227507352829,0.9996169805526733,-6.103515470812226e-09,1.5004950761795044,0.010728821158409119,0,1.0576139688491821,10,87.60589599609375,-0.11074495315551758,0.2599097788333893,-0.2591370940208435,1,-0.00018154137069359422,0.15627942979335785,0.00027089184732176363,320000.0,-7379.36376953125,15,0.01788032427430153,1.338318943977356,16,0,0.3444148302078247,1368.4337158203125,0.9996169805526733,9.03976058959961,-0.0030833210330456495,0.017875846475362778,0.9996169209480286,0.007360618561506271,1457.356841557,0.01788032427430153,1000,0.0006302427500486374,-3.486140251159668,0,0.0001182546402560547
1743307382.7808938,0.0008620941080152988,78.90389251708984,227.46728515625,1.0717308521270752,7.340000152587891,1.5492892265319824,0.5219053030014038,0.09641125798225403,1.0003726482391357,2.2888182460434336e-09,1.4879251718521118,0.01210519578307867,0,1.0387650728225708,10,87.92473602294922,-0.02008730173110962,0.2692570686340332,-0.3226489722728729,1,0.0008001020178198814,0.106395423412323,0.0002633896947372705,340000.0,-6465.8525390625,16,0.018535109236836433,0.9946236610412598,17,0,0.3561939001083374,1456.4122314453125,1.0003726482391357,9.020819664001465,-0.0022212269250303507,0.018458280712366104,1.0003725290298462,0.00833229161798954,1544.675271662,0.018535109236836433,1000,0.0013763746246695518,-3.469221830368042,0,0.00010887606185860932
1743307470.0992289,-0.0009754495695233345,78.2997055053711,229.2682342529297,1.0562981367111206,6.139999866485596,1.528128981590271,0.5487778186798096,0.061243388801813126,1.0000715255737305,7.629394005448376e-09,1.4735698699951172,0.012060578912496567,0,1.0264066457748413,10,87.23406982421875,0.02687251567840576,0.22218792140483856,-0.3248017132282257,1,2.12622107937932e-05,0.2948938310146332,5.063247590442188e-05,360000.0,-4401.744140625,17,0.01898413524031639,1.0572876930236816,18,0,0.36348026990890503,1543.7000732421875,1.0000715255737305,8.934343338012695,-0.003196676494553685,0.018984083086252213,1.0000715255737305,0.008564647287130356,1631.872182631,0.01898413524031639,1000,-4.461687058210373e-05,-3.8616912364959717,0,0.0001061696166289039
1743307557.2957122,0.0011220814194530249,78.15901184082031,229.59864807128906,1.0639032125473022,6.329999923706055,2.4780726432800293,0.31750059127807617,0.049083489924669266,1.0007474422454834,9.918212917625624e-09,1.4806818962097168,0.019812509417533875,0,0.8492326140403748,10,87.10852813720703,-0.2312772274017334,0.2404659390449524,-0.4123518466949463,1,9.339401731267571e-05,0.45586156845092773,0.0005284652579575777,380000.0,-12302.8232421875,18,0.027731703594326973,0.6892490386962891,19,0,0.3407909572124481,1630.8909912109375,1.0007474422454834,8.949488639831543,-0.0020745950751006603,0.02772902511060238,1.0007473230361938,0.0032568711321800947,1719.006044016,0.027731703594326973,1000,0.007751930505037308,-4.355374813079834,0,0.00011846929555758834
1743307644.4299607,-0.0019118604250252247,78.09089660644531,229.72276306152344,1.079121470451355,5.230000019073486,3.263267755508423,0.23410269618034363,0.038229309022426605,0.9984113574028015,-1.7356871495621817e-08,1.4949573278427124,0.01546966377645731,0,1.1032108068466187,10,87.06147003173828,-0.08339789509773254,0.18602551519870758,-0.3895578980445862,1,-0.0009373137727379799,0.3350846469402313,0.0011233258992433548,400000.0,-14563.9189453125,19,0.01643284223973751,0.5936377644538879,20,0,0.33717843890190125,1718.05126953125,0.9984113574028015,8.970544815063477,-0.003986455500125885,0.015965057536959648,0.9984113574028015,0.001878115232102573,1806.17706442,0.01643284223973751,1000,-0.004342845641076565,-4.519163608551025,0,0.00012840058479923755
1743307731.6010227,0.001183507265523076,78.1881332397461,229.60414123535156,1.0938400030136108,4.960000038146973,2.640380382537842,0.267770916223526,0.04338528960943222,1.001052737236023,-1.1444091230217168e-09,1.5084670782089233,0.011514747515320778,0,1.0908865928649902,10,87.1064453125,0.03366822004318237,0.20558612048625946,-0.3588625192642212,1,-7.695039676036686e-05,0.2906376123428345,0.0007443695212714374,420000.0,-8575.6162109375,20,0.016806241124868393,0.6832537055015564,21,0,0.3571922183036804,1805.2222900390625,1.001052737236023,8.918292045593262,-0.002802948234602809,0.016804177314043045,1.001052737236023,0.0028687685262411833,1893.71364608,0.016806241124868393,1000,-0.003954916261136532,-4.661279201507568,0,0.00010298070264980197
1743307819.1375947,-0.0027981188613921404,78.54510498046875,228.68360900878906,1.103800892829895,5.900000095367432,0.9879931211471558,0.8055848479270935,0.1468719244003296,0.9992396831512451,-3.8146971692576415e-10,1.5167237520217896,0.012352406047284603,0,1.0098119974136353,10,87.45707702636719,0.5378139317035675,0.2157313972711563,-0.39382416009902954,1,-0.00019760848954319954,0.3196445107460022,0.0005376252229325473,440000.0,-1698.93505859375,21,0.01961321011185646,0.7288193702697754,22,0,0.3378974497318268,1892.742919921875,0.9992396831512451,8.911947250366211,-0.005601067095994949,0.019611304625868797,0.9992396831512451,0.020489055663347244,1980.23267188,0.01961321011185646,1000,0.0008376585319638252,-4.792311191558838,0,0.00012660544598475099
1743307905.6567252,0.0004901913926005363,77.6048583984375,231.35467529296875,1.1088145971298218,9.84000015258789,0.9081248641014099,1.2416343688964844,0.15721870958805084,0.999776303768158,1.907348501362094e-09,1.5210098028182983,0.01086217351257801,0,0.794157087802887,10,86.44735717773438,0.43604952096939087,0.26861438155174255,-0.45437324047088623,1,0.000689326785504818,0.39954376220703125,0.0001581911783432588,460000.0,-3992.539306640625,22,0.03171151503920555,0.8256335854530334,23,0,0.3245698809623718,1979.2713623046875,0.999776303768158,8.84247875213623,-0.005110875703394413,0.03169192001223564,0.999776303768158,0.024251502007246017,2065.70832012,0.03171151503920555,1000,-0.0014902325347065926,-4.911937713623047,0,0.00013759882131125778
1743307991.1322908,0.0010435236617922783,76.61286926269531,234.1671142578125,1.116150975227356,11.720000267028809,1.243162751197815,0.7152370810508728,0.10881026089191437,1.0005286931991577,-9.155272984173735e-09,1.5279699563980103,0.011428161524236202,0,0.9309461712837219,10,85.40908813476562,-0.5263972878456116,0.29272350668907166,-0.3741210997104645,1,-2.9239425202831626e-05,0.13015413284301758,0.0003738706582225859,480000.0,-10614.033203125,23,0.023077070713043213,0.8561527132987976,24,0,0.3592280149459839,2064.750732421875,1.0005286931991577,8.796184539794922,-0.004067352041602135,0.02307700552046299,1.0005286931991577,0.012941173277795315,2151.574190457,0.023077070713043213,1000,0.0005659880116581917,-4.578821659088135,0,0.00010085650865221396
1743308076.9982052,0.00132076651789248,76.93761444091797,233.11709594726562,1.1041020154953003,11.4399995803833,2.5937163829803467,0.41207507252693176,0.04540356621146202,1.0001811981201172,-4.577636492086867e-09,1.517590880393982,0.015113715082406998,0,0.8939437866210938,10,85.79379272460938,-0.30316200852394104,0.21775542199611664,-0.4576972723007202,1,-0.00016459741163998842,0.42975232005119324,0.00012812642671633512,500000.0,-44021.703125,24,0.025027038529515266,0.7871909141540527,25,0,0.3527084290981293,2150.61083984375,1.0001811981201172,8.856160163879395,-0.002746585523709655,0.02501792460680008,1.0001811981201172,0.0029729220550507307,2237.235366536,0.025027038529515266,1000,0.0036855535581707954,-4.500992298126221,0,0.00010844635835383087
1743308162.659434,-0.0014475628267973661,76.7538833618164,233.65573120117188,1.0998328924179077,13.670000076293945,1.1007254123687744,0.6953290104866028,0.12069383263587952,1.000236988067627,-9.918212917625624e-09,1.5136003494262695,0.018090754747390747,0,0.8098651170730591,10,85.59601593017578,0.283253937959671,0.2841948866844177,-0.48989012837409973,1,0.0013717925176024437,0.3798626959323883,0.0001675758685451001,520000.0,-11320.46484375,25,0.030493304133415222,0.8906927704811096,26,0,0.3526388704776764,2236.279052734375,1.000236988067627,8.842111587524414,-0.004194148350507021,0.03037930466234684,1.000236988067627,0.016507137566804886,2323.276179474,0.030493304133415222,1000,0.0029770396649837494,-4.864717960357666,0,0.00012847640027757734
1743308248.7002327,-0.002248347271233797,77.11869049072266,232.72080993652344,1.1026736497879028,12.010000228881836,1.5889941453933716,0.4431629776954651,0.1520802229642868,0.9998170733451843,6.103515470812226e-09,1.5156360864639282,0.011324404738843441,0,0.8885935544967651,10,85.93988800048828,-0.2521660327911377,0.26919329166412354,-0.37076082825660706,1,-0.002878484781831503,0.35715195536613464,0.00012933462858200073,540000.0,-18209.591796875,26,0.02532931976020336,1.0860941410064697,27,0,0.29807087779045105,2322.28369140625,0.9998170733451843,8.821181297302246,-0.006442495621740818,0.02428329363465309,0.9998170733451843,0.007921087555587292,2408.981179797,0.02532931976020336,1000,-0.006766350008547306,-4.691005706787109,0,0.00016689002222847193
1743308334.4051588,0.003273059381172061,76.78728485107422,233.52468872070312,1.1090973615646362,8.359999656677246,1.4854480028152466,0.6932278275489807,0.11939921975135803,1.0012671947479248,-4.577636492086867e-09,1.5218149423599243,0.014398530125617981,0,1.0863138437271118,10,85.64405059814453,0.2500648498535156,0.2403847724199295,-0.3740880787372589,1,0.001144782523624599,0.17901919782161713,0.0008959295810200274,560000.0,-7710.744140625,27,0.016948025673627853,0.5435247421264648,28,0,0.3295964300632477,2408.02880859375,1.0012671947479248,8.856739044189453,-0.003169436240568757,0.0168034378439188,1.0012670755386353,0.00906389020383358,2494.741865339,0.016948025673627853,1000,0.00307412538677454,-4.3853325843811035,0,0.00011373925372026861
1743308420.1659172,-0.005244652507826686,76.89517211914062,233.43270874023438,1.1136060953140259,9.760000228881836,0.9007015824317932,0.8489740490913391,0.2041042298078537,0.9997970461845398,4.1961669694501325e-09,1.5260440111160278,0.012541689909994602,0,1.0500143766403198,10,85.67779541015625,0.1557462215423584,0.2722495198249817,-0.3722935616970062,1,-0.0038357917219400406,0.11178521066904068,0.00014349597040563822,580000.0,-3863.9306640625,28,0.01814008131623268,0.621973991394043,29,0,0.3401324152946472,2493.768310546875,0.9997970461845398,8.782583236694336,-0.008414088748395443,0.017543263733386993,0.9997970461845398,0.024652894586324692,2580.213155731,0.01814008131623268,1000,-0.0018568402156233788,-4.229654312133789,0,0.00013271540228743106
1743308505.637228,0.004011307377368212,76.56111145019531,234.1815643310547,1.1029778718948364,10.0,1.897401213645935,0.35358405113220215,0.08237429708242416,0.9993755221366882,6.866454960174906e-09,1.5162529945373535,0.014533940702676773,0,1.018417239189148,10,85.40382385253906,-0.49538999795913696,0.26519858837127686,-0.32093992829322815,1,-0.001354522886686027,0.129471555352211,0.00044158659875392914,600000.0,-18000.638671875,29,0.01928316429257393,0.6311648488044739,30,0,0.3417118191719055,2579.254150390625,0.9993755221366882,8.842687606811523,-0.004402781371027231,0.018952900543808937,0.9993755221366882,0.005555342882871628,2665.849634917,0.01928316429257393,1000,0.001992250792682171,-3.8747732639312744,0,0.00012112494005123153
1743308591.27372,0.0029605552554130554,76.77606201171875,233.75689697265625,1.0940710306167603,7.78000020980835,2.288668155670166,0.37329497933387756,0.08707462251186371,1.0002254247665405,1.5258788677030566e-09,1.5080240964889526,0.013748950324952602,0,0.9816789031028748,10,85.55897521972656,0.019710928201675415,0.2768896818161011,-0.28763535618782043,1,0.0005256118602119386,0.1431383490562439,0.0001594274799572304,620000.0,-15852.376953125,30,0.02075347676873207,0.5230351090431213,31,0,0.3454868197441101,2664.879638671875,1.0002254247665405,8.782892227172852,-0.0014422261156141758,0.020681122317910194,1.0002254247665405,0.00381823955103755,2751.371537911,0.02075347676873207,1000,-0.0007849903777241707,-3.3948497772216797,0,0.00015093717956915498
1743308676.795603,-0.002636524848639965,76.63053894042969,234.05337524414062,1.1022977828979492,7.03000020980835,2.5051183700561523,0.2657555341720581,0.06497761607170105,0.9996318221092224,-8.392333938900265e-09,1.515892505645752,0.010539770126342773,0,0.93294358253479,10,85.45059204101562,-0.10753944516181946,0.2786644697189331,-0.33556151390075684,1,-0.0014633345417678356,0.18867619335651398,0.0002603551256470382,640000.0,-15507.318359375,31,0.022978363558650017,0.3645119369029999,32,0,0.3259279727935791,2750.407958984375,0.9996318221092224,8.820024490356445,-0.004078750964254141,0.022306449711322784,0.9996318221092224,0.0031869267113506794,2836.975507289,0.022978363558650017,1000,-0.003209180198609829,-3.241114854812622,0,0.00014440607628785074
