Loss/Loss_pi/Delta,Misc/cost_gradient_norm,Misc/q,Value/cost,Train/PolicyStd,Time/FPS,Time/Update,Misc/Alpha,Value/Adv,Train/Epoch,Misc/xHx,Train/KL,Misc/Nu_star,Misc/FinalStepNorm,Misc/H_inv_g,_timestamp,Train/StopIter,Misc/gradient_norm,Misc/AcceptanceStep,Misc/OptimCase,Train/PolicyRatio/Min,Loss/Loss_cost_critic,Loss/Loss_reward_critic,_runtime,Time/Rollout,TotalEnvSteps,Misc/B,Metrics/EpRet,Train/PolicyRatio,Misc/A,Train/PolicyRatio/Max,Loss/Loss_cost_critic/Delta,Train/Entropy,_step,Time/Total,Loss/Loss_reward_critic/Delta,Misc/Lambda_star,Value/reward,Metrics/EpCost,Train/PolicyRatio/Std,Time/Epoch,Metrics/EpLen,Loss/Loss_pi,Train/LR,Misc/r,Misc/s
-0.004564562346786261,0.08590656518936157,0.0022313434164971113,-0.1503128707408905,1.0032399892807007,209.392578125,10.824224472045898,2.9938554763793945,-1.907348590179936e-08,0,0.0022313434164971113,0.00012586406955961138,1.2201454639434814,0.33527278900146484,0.09383665770292282,1743306027.7702074,10,0.05809593200683594,1,0,1.0003578662872314,2.817150115966797,0.007016078103333712,191.434541959,84.69012451171875,20000.0,-133821.203125,-1.63669753074646,1.000357747077942,0.0022169745061546564,1.0003578662872314,2.817150115966797,1.4214469194412231,1,95.51532745361328,0.007016078103333712,0,0.05962918698787689,42.400001525878906,0.00025299348635599017,95.51437377929688,1000,-0.004564562346786261,0,-0.0004393531125970185,0.013434033840894699
0.00686560501344502,0.09415759146213531,0.018128251656889915,0.8372149467468262,1.0155600309371948,211.16993713378906,10.8536376953125,1.0503569841384888,3.585815377959989e-08,1,0.018128251656889915,0.00014785639359615743,1.4586608409881592,0.3275185525417328,0.15783490240573883,1743306122.5547576,10,0.23060066998004913,1,0,1.0005415678024292,2.3853001594543457,0.004498064983636141,286.433844942,83.8567886352539,40000.0,-116908.3984375,-1.9211632013320923,1.0005415678024292,0.014937708154320717,1.0005415678024292,-0.43184995651245117,1.4337972402572632,2,190.3127899169922,-0.002518013119697571,0,0.009599282406270504,33.150001525878906,0.00038291813689284027,94.71044921875,1000,0.002301042666658759,0,0.00547637278214097,0.00939984805881977
-0.002304736233782023,0.05535922572016716,0.017599673941731453,0.4428406357765198,1.0122654438018799,210.6859893798828,10.97891616821289,1.066013216972351,3.013610694324598e-08,2,0.017599673941731453,0.00012551645340863615,2.3831207752227783,0.36044809222221375,0.16920612752437592,1743306217.5539198,10,0.22987602651119232,1,0,0.9998281002044678,1.6202058792114258,0.005656905472278595,381.561910461,83.94905853271484,60000.0,-173243.109375,-2.0823755264282227,0.9998281002044678,0.017034223303198814,0.9998281002044678,-0.7650942802429199,1.4309215545654297,3,285.320068359375,0.0011588404886424541,0,-0.03829273208975792,24.700000762939453,0.00012155150761827826,94.92800903320312,1000,-3.6935671232640743e-06,0,0.0014111273922026157,0.0035215727984905243
-0.001945644908118993,0.08413661271333694,0.023834390565752983,0.45566368103027344,1.0030452013015747,210.4293670654297,10.889973640441895,0.9160367250442505,-4.577636492086867e-09,3,0.023834390565752983,0.00011649515363387764,1.4091567993164062,0.35069236159324646,0.16602881252765656,1743306312.6820722,10,0.3168448507785797,1,0,0.999305248260498,1.1895513534545898,0.0072818356566131115,476.422649436,84.15377044677734,80000.0,-46968.53515625,-2.9152133464813232,0.999305248260498,0.02294176258146763,0.999305248260498,-0.43065452575683594,1.4217547178268433,4,380.4285583496094,0.0016249301843345165,0,-0.08609018474817276,21.75,0.0004912636941298842,95.04376983642578,1000,-0.0019493384752422571,0,0.0029984102584421635,0.010071888566017151
-0.005379256559535861,0.061605360358953476,0.028745442628860474,0.41540858149528503,1.0069804191589355,211.01092529296875,10.76331901550293,0.8341236114501953,-2.70843507621521e-08,4,0.028745442628860474,0.00018209012341685593,3.2019131183624268,0.28806233406066895,0.19772548973560333,1743306407.5428226,10,0.3731691539287567,1,0,0.9996251463890076,0.4933844208717346,0.008514574728906155,571.32077347,84.01847839355469,100000.0,-167565.984375,-3.030985116958618,0.9996251463890076,0.02660590037703514,0.9996251463890076,-0.6961669325828552,1.424746036529541,5,475.29449462890625,0.0012327390722930431,0,-0.13533689081668854,18.079999923706055,0.00026507556322030723,94.78182220458984,1000,-0.007328595034778118,0,-0.00204298784956336,0.0019507816759869456
0.009256031829863787,0.04178551584482193,0.04009566828608513,0.3584318459033966,1.0036457777023315,210.8992462158203,10.871338844299316,0.7062625885009766,-2.7465819840699623e-08,5,0.04009566828608513,0.00012598202738445252,2.7470195293426514,0.35370200872421265,0.1709877848625183,1743306502.4404345,10,0.4717019498348236,1,0,0.9985630512237549,0.46685948967933655,0.006965609733015299,666.244067493,83.96064758300781,120000.0,-42714.62890625,-3.51997709274292,0.9985630512237549,0.0396297350525856,0.9985630512237549,-0.02652493119239807,1.4201449155807495,6,570.20458984375,-0.0015489649958908558,0,-0.184733584523201,10.640000343322754,0.00101607630494982,94.83201599121094,1000,0.0019274367950856686,0,0.0011112575884908438,0.002650359645485878
-0.005622696364298463,0.09754139184951782,0.042906880378723145,0.4271179735660553,0.9843714833259583,210.87060546875,11.009601593017578,0.6827338933944702,-1.1444091896350983e-08,6,0.042906880378723145,0.00012876218534074724,1.4807398319244385,0.3316556513309479,0.19825802743434906,1743306597.364241,10,0.5469588041305542,1,0,1.0002597570419312,0.9943143725395203,0.008476966992020607,761.412387112,83.83526611328125,140000.0,-8240.7109375,-4.138766765594482,1.0002597570419312,0.04290366545319557,1.0002597570419312,0.5274548828601837,1.399549126625061,7,665.1210327148438,0.0015113572590053082,0,-0.24193252623081207,8.670000076293945,0.00018364786228630692,94.84489440917969,1000,-0.0036952595692127943,0,0.00017126277089118958,0.00912162009626627
-0.002030817558988929,0.06312543898820877,0.03723234310746193,0.4884378910064697,0.9890866279602051,210.3184814453125,10.917259216308594,0.7329168915748596,3.814697002724188e-09,7,0.03723234310746193,0.00011071994958911091,2.531480312347412,0.34045839309692383,0.18536478281021118,1743306692.5325701,10,0.5618122220039368,1,0,0.9996616840362549,0.4724631905555725,0.009981549344956875,856.728447932,84.17658996582031,160000.0,-23588.12109375,-4.745867729187012,0.9996616840362549,0.03653288260102272,0.9996616840362549,-0.5218511819839478,1.404350757598877,8,760.2883911132812,0.0015045823529362679,0,-0.29448598623275757,8.579999923706055,0.0002392255119048059,95.09388732910156,1000,-0.005726077128201723,0,-0.0014774827286601067,0.003120897337794304
-0.0031009712256491184,0.08085387200117111,0.05113258957862854,0.6446079015731812,0.9911721348762512,209.99908447265625,11.039466857910156,0.6254118084907532,-8.01086397217432e-09,8,0.05113258957862854,0.00011226151400478557,2.3280932903289795,0.342011421918869,0.21404947340488434,1743306787.8486128,10,0.6443213224411011,1,0,0.9992399215698242,0.5774544477462769,0.008168165571987629,952.06508056,84.19902038574219,180000.0,-14087.720703125,-4.265775680541992,0.9992399215698242,0.0462406687438488,0.9992399215698242,0.10499125719070435,1.4067845344543457,9,855.6025390625,-0.001813383772969246,0,-0.2452404797077179,7.210000038146973,0.0005374284810386598,95.23851776123047,1000,-0.008827048353850842,0,-0.004248682875186205,0.0036900138948112726
0.0054232587572187185,0.05628366023302078,0.040824949741363525,0.9462355375289917,0.9671056866645813,209.93875122070312,11.042708396911621,0.69992595911026,-4.577636492086867e-09,9,0.040824949741363525,0.00014088398893363774,1.9873161315917969,0.3288234770298004,0.2042015939950943,1743306883.1852713,10,0.5623656511306763,1,0,1.0003297328948975,1.0692423582077026,0.00628373958170414,1047.593806323,84.22314453125,200000.0,-14033.2578125,-4.216434478759766,1.000329613685608,0.04052933305501938,1.0003297328948975,0.4917879104614258,1.3822345733642578,10,950.9447631835938,-0.0018844259902834892,0,-0.2896614372730255,8.430000305175781,0.0002330439747311175,95.26587677001953,1000,-0.003403789596632123,0,-0.0012235224712640047,0.005064017605036497
0.002479191985912621,0.054353658109903336,0.024569407105445862,0.9350327849388123,0.9762817025184631,209.5003662109375,11.003664016723633,0.9022306799888611,6.103515470812226e-09,10,0.024569407105445862,0.00014734372962266207,2.487330675125122,0.29322224855422974,0.17627017199993134,1743306978.7139778,10,0.44158366322517395,1,0,0.9996719360351562,0.6141381859779358,0.008692829869687557,1142.988493531,84.46153259277344,220000.0,-19452.841796875,-4.08938455581665,0.9996719360351562,0.024490362033247948,0.9996719360351562,-0.45510417222976685,1.389386534690857,11,1046.4808349609375,0.0024090902879834175,0,-0.2958243191242218,7.929999828338623,0.00023197625705506653,95.46522521972656,1000,-0.000924597610719502,0,0.0005054967477917671,0.003232671180739999
-0.001463238033466041,0.03679392859339714,0.023453600704669952,0.7903348803520203,0.9972133636474609,209.7976531982422,11.016925811767578,0.9234431385993958,0.0,11,0.023453600704669952,0.00015427687321789563,4.329998970031738,0.2815644145011902,0.14090891182422638,1743307074.1086695,10,0.4476720094680786,1,0,0.9993536472320557,0.34279078245162964,0.007105953525751829,1238.188299472,84.31300354003906,240000.0,-24574.525390625,-3.8658838272094727,0.9993536472320557,0.023346303030848503,0.9993536472320557,-0.27134740352630615,1.4096418619155884,12,1141.8751220703125,-0.001586876343935728,0,-0.31563419103622437,5.119999885559082,0.0004570404125843197,95.32994842529297,1000,-0.002387835644185543,0,-0.00033831718610599637,0.0010667197639122605
0.0037926530931144953,0.06594257801771164,0.031838636845350266,0.7337706685066223,0.9782866835594177,210.32330322265625,10.929924011230469,0.7925701141357422,-4.577636492086867e-09,12,0.031838636845350266,0.00015224204980768263,2.1707465648651123,0.3235217034816742,0.2061995565891266,1743307169.3084445,10,0.46664321422576904,1,0,0.9998285174369812,0.5409941077232361,0.007606105878949165,1333.960167531,84.16175079345703,260000.0,-5796.29052734375,-3.227614641189575,0.9998285174369812,0.03094938024878502,0.9998285174369812,0.19820332527160645,1.3918952941894531,13,1237.0303955078125,0.0005001523531973362,0,-0.2328425496816635,4.960000038146973,0.00012127053196309134,95.0916976928711,1000,0.0014048174489289522,0,0.0019427613588050008,0.004244345240294933
-0.0008846398559398949,0.04720589518547058,0.021642250940203667,0.48753291368484497,0.9611630439758301,208.9783172607422,11.113659858703613,0.9613105058670044,-1.5258788677030566e-09,13,0.021642250940203667,0.00015723412798251957,2.910351276397705,0.31117790937423706,0.22004301846027374,1743307265.0803778,10,0.34955182671546936,1,0,0.9993287920951843,0.29373103380203247,0.008424119092524052,1430.593278592,84.59002685546875,280000.0,-8273.7861328125,-3.117781400680542,0.9993287920951843,0.021096037700772285,0.9993287920951843,-0.2472630739212036,1.373378872871399,14,1332.8431396484375,0.0008180132135748863,0,-0.2702067494392395,4.420000076293945,0.00047462969087064266,95.7037124633789,1000,0.0005201775929890573,0,0.0011356654576957226,0.002361224964261055
0.001536418276373297,0.04982329532504082,0.011659628711640835,0.9657294154167175,0.9466750025749207,207.1238555908203,11.074479103088379,1.3097018003463745,4.959106458812812e-09,14,0.011659628711640835,0.00012649211566895247,2.7385849952697754,0.34002751111984253,0.19417521357536316,1743307361.7134156,10,0.2272387444972992,1,0,0.9996814727783203,0.29661834239959717,0.009402415715157986,1526.484562162,85.48607635498047,300000.0,-3131.9541015625,-2.8119421005249023,0.9996814727783203,0.010757364332675934,0.9996814727783203,0.0028873085975646973,1.3583275079727173,15,1429.4718017578125,0.000978296622633934,0,-0.2635532319545746,2.890000104904175,0.00022520465427078307,96.56058502197266,1000,0.0020565958693623543,0,0.001551156397908926,0.0026667106430977583
-0.0030101516749709845,0.031051671132445335,0.010910005308687687,0.39242830872535706,0.9420167803764343,208.81015014648438,11.121647834777832,1.3539490699768066,-7.629394005448376e-09,15,0.010910005308687687,0.00011037004878744483,3.699798822402954,0.35199838876724243,0.1835041493177414,1743307457.6047122,10,0.2537164092063904,1,0,0.99933260679245,0.2724680006504059,0.00887413788586855,1622.341947219,84.65911102294922,320000.0,-7726.87060546875,-2.562291145324707,0.99933260679245,0.010902832262217999,0.99933260679245,-0.024150341749191284,1.3538084030151367,16,1525.325439453125,-0.0005282778292894363,0,-0.2425851821899414,3.359999895095825,0.0004719604039564729,95.7807846069336,1000,-0.0009535558056086302,0,0.00010237403330393136,0.0014610692160204053
0.0006241291994228959,0.04073385149240494,0.008810974657535553,0.20566335320472717,0.9421653747558594,208.84266662597656,11.147201538085938,1.5066165924072266,-1.678466787780053e-08,16,0.008810974657535553,7.748784264549613e-05,2.527592420578003,0.39787226915359497,0.17263545095920563,1743307553.4616091,10,0.20755472779273987,1,0,0.9995722770690918,0.18216773867607117,0.009242354892194271,1718.257083627,84.61864471435547,340000.0,-4588.392578125,-2.312736749649048,0.9995722770690918,0.00874595157802105,0.9995722770690918,-0.09030026197433472,1.3531562089920044,17,1621.2017822265625,0.00036821700632572174,0,-0.27947065234184265,3.7899999618530273,0.0003024738689418882,95.765869140625,1000,-0.00032942660618573427,0,0.0004511703737080097,0.0031305060256272554
-0.002120545250363648,0.03438689559698105,0.00852840393781662,0.24915216863155365,0.9486851692199707,208.7862548828125,11.096900939941406,1.5313725471496582,-1.0681151962899094e-08,17,0.00852840393781662,0.0001541272213216871,4.592161178588867,0.31063225865364075,0.16254712641239166,1743307649.377262,10,0.24038514494895935,1,0,1.000809669494629,0.14792297780513763,0.009947272948920727,1813.909006465,84.69481658935547,360000.0,-8325.6044921875,-2.4571518898010254,1.000809669494629,0.008442665450274944,1.000809669494629,-0.03424476087093353,1.361437439918518,18,1717.093017578125,0.0007049180567264557,0,-0.2623955309391022,2.809999942779541,0.0005724665825255215,95.791748046875,1000,-0.002449971856549382,0,-0.0002851584577001631,0.000948399247135967
0.0008599841967225075,0.08748921751976013,0.02091125026345253,0.22536955773830414,0.9458058476448059,209.26290893554688,11.05245304107666,0.9779685735702515,2.2888182460434336e-09,18,0.02091125026345253,0.00013072002911940217,2.668241262435913,0.3104596734046936,0.20306551456451416,1743307745.0291815,10,0.4131111800670624,1,0,0.9997891783714294,0.33689314126968384,0.010928221046924591,1909.638903016,84.52108001708984,380000.0,-3599.747314453125,-2.6574251651763916,0.9997891783714294,0.02090901881456375,0.9997891783714294,0.1889701634645462,1.3589833974838257,19,1812.782958984375,0.0009809480980038643,0,-0.28499358892440796,3.180000066757202,0.0001490874565206468,95.57355499267578,1000,-0.0015899876598268747,0,7.916660979390144e-05,0.0028091715648770332
-0.0015132192056626081,0.03086884319782257,0.011883620172739029,0.31279051303863525,0.9453787803649902,209.07481384277344,10.966387748718262,1.2972999811172485,4.76837147544984e-09,19,0.011883620172739029,0.00010045995441032574,3.532404899597168,0.3451448678970337,0.2050441950559616,1743307840.7589955,10,0.24985046684741974,1,0,1.0004453659057617,0.1589956432580948,0.010165255516767502,2005.033862904,84.693115234375,400000.0,-4926.31103515625,-2.922656536102295,1.0004453659057617,0.011681204661726952,1.0004453659057617,-0.17789749801158905,1.3581496477127075,20,1908.5191650390625,-0.0007629655301570892,0,-0.2671845555305481,2.809999942779541,0.0003149774274788797,95.65953826904297,1000,-0.003103206865489483,0,-0.000569595955312252,0.0016028257086873055
0.0022240852704271674,0.019042113795876503,0.014639316126704216,0.24602538347244263,0.9591085314750671,209.80784606933594,11.07748031616211,1.168838381767273,-1.602172794434864e-08,20,0.014639316126704216,0.00014859643124509603,7.257962703704834,0.3182235062122345,0.22157742083072662,1743307936.1539645,10,0.30390694737434387,1,0,1.0014890432357788,0.11509090662002563,0.008432927541434765,2100.680399474,84.24781036376953,420000.0,-8533.8193359375,-3.175813674926758,1.0014890432357788,0.0146384472027421,1.0014890432357788,-0.04390473663806915,1.3736294507980347,21,2003.9154052734375,-0.001732327975332737,0,-0.27989616990089417,1.7999999523162842,0.0010528845014050603,95.3253173828125,1000,-0.0008791215950623155,0,1.816530857468024e-05,0.00037965495721437037
-0.001702509238384664,0.030914809554815292,0.019640158861875534,0.15757177770137787,0.9888076782226562,209.25634765625,11.113409042358398,1.0091190338134766,7.629394338515283e-10,21,0.019640158861875534,0.000131990818772465,4.904734134674072,0.3246448040008545,0.17517711222171783,1743308031.800535,10,0.4183749556541443,1,0,0.999480128288269,0.14696787297725677,0.007395218126475811,2196.138085688,84.46311950683594,440000.0,-4480.3671875,-3.2455244064331055,0.9994800686836243,0.019521456211805344,0.999480128288269,0.03187696635723114,1.404215931892395,22,2099.561767578125,-0.0010377094149589539,0,-0.29778996109962463,1.9299999475479126,0.0003676610067486763,95.57655334472656,1000,-0.0025816308334469795,0,-0.0003141440683975816,0.0008313689031638205
0.00023835920728743076,0.06334125995635986,0.016770901158452034,0.07836683094501495,0.9942299723625183,209.6920928955078,11.02706527709961,1.0920352935791016,-8.77380390562621e-09,22,0.016770901158452034,7.353835826506838e-05,1.9156233072280884,0.38270190358161926,0.2024873048067093,1743308127.2582445,10,0.3051927387714386,1,0,0.9998408555984497,0.3398894667625427,0.007569655776023865,2291.542200285,84.3508529663086,460000.0,-1155.92626953125,-3.254666328430176,0.9998407959938049,0.016751546412706375,0.9998408555984497,0.19292159378528595,1.4092367887496948,23,2195.0107421875,0.00017443764954805374,0,-0.3156350255012512,2.509999990463257,0.00011256018478889018,95.37794494628906,1000,-0.0023432716261595488,0,-0.0003247943823225796,0.005450156517326832
0.0032619835110381246,0.03836175054311752,0.013120855204761028,0.07179009914398193,0.9719204902648926,209.81317138671875,11.053245544433594,1.234621286392212,-1.0681151962899094e-08,23,0.013120855204761028,0.00011754476872738451,2.6747822761535645,0.34975507855415344,0.1937219500541687,1743308222.6622066,10,0.28329136967658997,1,0,1.0000919103622437,0.34220150113105774,0.007933169603347778,2387.099660038,84.26961517333984,480000.0,-2844.736328125,-3.1722545623779297,1.0000919103622437,0.012566754594445229,1.0000919103622437,0.0023120343685150146,1.3854068517684937,24,2290.416015625,0.0003635138273239136,0,-0.30174028873443604,2.819999933242798,6.501854659290984e-05,95.3228988647461,1000,0.0009187118848785758,0,0.0012445738539099693,0.002795448759570718
0.00015916128177195787,0.03890681266784668,0.010994259268045425,0.14419108629226685,0.9547279477119446,209.44134521484375,10.985295295715332,1.3487510681152344,4.386901952813105e-09,24,0.010994259268045425,0.0001187534726341255,4.1142096519470215,0.3481869697570801,0.17424769699573517,1743308318.2198443,10,0.273840993642807,1,0,1.0003347396850586,0.13111932575702667,0.009907400235533714,2482.516038597,84.5068130493164,500000.0,-6730.3828125,-3.1876158714294434,1.0003347396850586,0.010217354632914066,1.0003347396850586,-0.21108217537403107,1.3675947189331055,25,2385.986083984375,0.001974230632185936,0,-0.29343095421791077,2.819999933242798,0.00023669669462833554,95.49213409423828,1000,0.0010778731666505337,0,0.0009581032791174948,0.0011815537000074983
-0.009605125989764929,0.05992283299565315,0.020829714834690094,0.1472027450799942,0.952125608921051,209.76492309570312,11.119783401489258,0.9798807501792908,-6.866454960174906e-09,25,0.020829714834690094,0.0001733214594423771,3.145473003387451,0.33186736702919006,0.22309289872646332,1743308413.6362464,10,0.4086950421333313,1,0,1.0002288818359375,0.23341834545135498,0.011459371075034142,2578.050323805,84.22502136230469,520000.0,-6626.78466796875,-3.3219542503356934,1.0002288818359375,0.01851106435060501,1.0002288818359375,0.10229901969432831,1.3657054901123047,26,2481.395263671875,0.0015519708395004272,0,-0.2950911521911621,3.6600000858306885,0.00016178771329578012,95.3448257446289,1000,-0.008527252823114395,0,-0.00216494407504797,0.00202141678892076
0.003918047994375229,0.12328284233808517,0.03717387467622757,0.07042428851127625,0.9487378001213074,209.53150939941406,11.020952224731445,0.7334930896759033,-3.051757735406113e-09,26,0.03717387467622757,0.00013639696408063173,1.5361685752868652,0.32176387310028076,0.23498773574829102,1743308509.1704783,10,0.5093575716018677,1,0,1.0005611181259155,0.3235299587249756,0.007267147768288851,2673.41051231,84.43006134033203,540000.0,-1597.8572998046875,-3.352201461791992,1.0005611181259155,0.0369873046875,1.0005611181259155,0.0901116132736206,1.3634148836135864,27,2576.9169921875,-0.004192223306745291,0,-0.28624671697616577,3.680000066757202,0.0003967423108406365,95.45104217529297,1000,-0.004609204828739166,0,-0.0012574682477861643,0.008475233800709248
0.005811005714349449,0.10866660624742508,0.02682534046471119,0.14298944175243378,0.9407699108123779,209.86927795410156,11.126761436462402,0.863460123538971,-6.866454960174906e-09,27,0.02682534046471119,0.00012816893286071718,1.843775749206543,0.33430781960487366,0.21061386168003082,1743308604.53073,10,0.3875722885131836,1,0,1.000200629234314,0.7563869953155518,0.008259664289653301,2768.899464248,84.1706314086914,560000.0,-3948.918212890625,-3.3984148502349854,1.000200629234314,0.025676533579826355,1.000200629234314,0.43285703659057617,1.3562511205673218,28,2672.298583984375,0.0009925165213644505,0,-0.34216126799583435,4.820000171661377,0.00014183820167090744,95.29741668701172,1000,0.0012018008856102824,0,0.0025997424963861704,0.005883192177861929
-0.00023854058235883713,0.07058705389499664,0.026066768914461136,0.5150112509727478,0.9470319151878357,209.5918731689453,11.092652320861816,0.8759338855743408,-4.1961669694501325e-09,28,0.026066768914461136,0.00011313476716168225,1.836612582206726,0.3504381775856018,0.21191729605197906,1743308700.0195968,10,0.4273112416267395,1,0,1.0002210140228271,0.8444576263427734,0.009702065959572792,2864.103553704,84.33086395263672,580000.0,-3837.422119140625,-3.5549683570861816,1.0002208948135376,0.0251961350440979,1.0002210140228271,0.08807063102722168,1.3627513647079468,29,2767.78466796875,0.0014424016699194908,0,-0.3412947952747345,4.769999980926514,0.0001562243269290775,95.42354583740234,1000,0.0009632603032514453,0,0.0022720368579030037,0.005929173901677132
-0.0007256665267050266,0.08359111100435257,0.034061506390571594,0.3419961929321289,0.9504054188728333,210.23464965820312,11.025206565856934,0.7662720680236816,-4.386901952813105e-09,29,0.034061506390571594,0.0001735311816446483,3.2230701446533203,0.30279022455215454,0.23796892166137695,1743308795.2237685,10,0.5160502791404724,1,0,1.001220703125,0.3283129930496216,0.009684077464044094,2959.557598748,84.10655975341797,600000.0,-11818.0439453125,-3.755082368850708,1.001220703125,0.03375415503978729,1.001220703125,-0.5161446332931519,1.3657034635543823,30,2862.98291015625,-1.7988495528697968e-05,0,-0.3488617241382599,4.769999980926514,0.0008632236858829856,95.13179779052734,1000,0.00023759377654641867,0,0.0007692398503422737,0.0019252547062933445
-0.0026016923366114497,0.13437478244304657,0.029849674552679062,0.24278715252876282,0.9657577872276306,209.6898651123047,11.12272834777832,0.8185498714447021,9.155272984173735e-09,30,0.029849674552679062,0.0001438048348063603,1.5930025577545166,0.31359195709228516,0.20540982484817505,1743308890.6777697,10,0.42925143241882324,1,0,0.9989573955535889,0.9037426114082336,0.009424914605915546,3055.091449953,84.2562026977539,620000.0,-3936.508544921875,-3.777193307876587,0.9989573955535889,0.029839638620615005,0.9989573955535889,0.5754296183586121,1.3808884620666504,31,2958.43408203125,-0.00025916285812854767,0,-0.350433886051178,5.570000171661377,0.0007372326799668372,95.37895202636719,1000,-0.002364098560065031,0,0.0002812524326145649,0.007881274446845055
0.0006374871591106057,0.07954907417297363,0.034436121582984924,0.31876158714294434,0.9740894436836243,209.52328491210938,11.057670593261719,0.7620927095413208,1.2207030941624453e-08,31,0.034436121582984924,0.00011846413690363988,2.08050274848938,0.3254714906215668,0.22203196585178375,1743308986.2116644,10,0.499338299036026,1,0,0.9980864524841309,0.7848473191261292,0.006848376709967852,3150.655743273,84.39708709716797,640000.0,-7431.91455078125,-3.9876303672790527,0.9980864524841309,0.03443610668182373,0.9980864524841309,-0.11889529228210449,1.388479232788086,32,3053.96240234375,-0.0025765378959476948,0,-0.3714258372783661,5.860000133514404,0.0013530824799090624,95.45478057861328,1000,-0.0017266114009544253,0,8.264323696494102e-06,0.004620537161827087
